movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,nationsNm,genreNm,directors_ko,directors_en,actors_ko,actors_en,cast,castEn,watchGradeNm
20011117,슈퍼 8 스토리,Super 8 Stories by Emir Kusturica,90,2001,,"['독일', '이탈리아']",['다큐멘터리'],['에밀 쿠스트리차'],['Emir Kusturica'],['에밀 쿠스트리차'],['Emir Kusturica'],[''],[''],[]
20011127,슈퍼스티션,Superstition,95,2001,,"['영국', '네덜란드']","['드라마', '공포(호러)', '스릴러']",['케네스 호프'],['Kenneth Hope'],"['시에나 길로리', '마크 스트롱']","['Sienna Guillory', 'Mark Strong']","['', '']","['', '']",[]
20148182,7인의 무뢰한,Seven Men From Now,78,1956,,['미국'],['서부극(웨스턴)'],['버드 보에티처'],['Budd Boetticher'],"['랜돌프 스콧', '게일 러셀']","['Randolph Scott', 'Gail Russell']","['', '']","['', '']",[]
20148181,방파제,The Pier,28,1962,,['프랑스'],['기타'],['크리스 마르케'],['Chris Marker'],[],[],[],[],[]
20126087,남자사용설명서,How to Use Guys with Secret Tips,116,2012,20130214,['한국'],"['코미디', '멜로/로맨스']",['이원석'],['LEE Won-suk'],"['김영현', '이시영', '오정세', '박영규', '김정태', '이원종', '배성우', '김준성', '김민재', '경수진', '조혜선', '최우영', '성윤용', '손종규', '이순혜', '차종호', '정보름', '손산', '김영웅', '차청화', '김사희']","['KIM Young-hyun', 'LEE Si-young', 'OH Jung-se', 'PARK Yeong-gyu', 'KIM Jung-tae', 'LEE Won-jong', 'BAE Sung-woo', 'KIM Jun-sung', 'KIM Min-jae', 'GYEONG Su-jin', 'CHO Hye-sun', '', 'SUNG Yoon-yong', 'SON Jong-kyu', 'Lee Sun-hye', 'CHA Jong-ho', 'JEONG Bo-reum', 'SON San', 'KIM Young-woong', 'CHA Cheong-hwa', 'KIM Sa-hee']","['승재헤어디자이너/여장남자 모델/커플룩남', '최보나', '이승재', 'Dr. 스왈스키', '우성철', '육봉아감독', '진대표', '오지훈', '조승환 조감독', '김미라', '영화제사회자 여', '양평연인남', '성윤용PD', '음주경찰1', '승재일본팬아줌마2', '현금대용', '은숙', '보나친구1 ', '촬영감독', '보나친구2', '윤희']","['', 'CHOI Bo-na', 'LEE Seung-jae', 'Dr. Swalski', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['15세이상관람가']
20125990,남쪽으로 튀어,South Bound,121,2012,20130206,['한국'],"['코미디', '드라마']",['임순례'],['YIM Soon-rye'],"['김윤석', '오연수', '한예리', '백승환', '박사랑', '김성균', '이청기', '이현경', '최성태', '홍지은', '황인준', '박윤호', '서은아', '김종구', '김홍파', '라미란', '이동휘', '박진우', '이대연', '유재명', '유하복', '오희준', '김태훈', '김자영', '김영웅', '김경덕', '전수지', '전광진', '오창경', '김종태']","['KIM Yun-seok', 'OH Yeon-su ', 'HAN Ye-ri', '', 'PARK Sa-rang', 'KIM Sung-kyun', '', '', '', '', 'HWANG In-joon', 'PARK Yun-ho', 'Seo Eun-a', 'KIM Jong-gu', 'KIM Hong-pa', 'RA Mi-ran', 'LEE Dong-hwi', 'PARK Jin-woo', 'LEE Dae-yon', 'YU Jae-myeong', 'YOO Ha-bok', 'OH Hee-jun', 'KIM Tae-hun', 'KIM Ja-young', 'KIM Young-woong', 'KIM Kyung-duk', 'JEON Su-ji', 'JEON Gwang-jin', 'OH Chang-kyung', 'KIM Jong-tae']","['최해갑', '안봉희', '최민주', '최나라', '최나래', '홍만덕', '덩치4', '연수', '용역대원2', '나래 친구2', '우체국 직원', '김하수운전기사', '극장 쪽지녀', '늙은 형사', '김중수', '특별출연-연금관리공단 직원', '카페회원1', '들섬경찰1', '공안 윗선', '공안실장', '중년 남자', '카페회원7', '민주 담임 선생님', '여교장', '도윤태', '용역대원6', '오선생', '싸움 선생2', '파출소 경찰1', '경찰서 젊은 형사']","['CHOI Hae-gap', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['15세이상관람가']
20011121,스몰빌,Smallville,60,2001,,"['미국', '캐나다']","['SF', '드라마']","['제임스 마샬', '그렉 비먼', '마이크 롤']","['James Marshall', 'Greg Beeman', 'Mike Rohl']","['톰 웰링', '크리스틴 크룩', '앨리슨 맥', '마이클 로젠바움']","['Tom Welling', 'Kristin Kreuk', 'Allison Mack', 'Michael Rosenbaum']","['', '', '', '']","['', '', '', '']",[]
20148178,모세와 아론,Moses and Aaron,107,1975,,"['오스트리아 ', '프랑스', '독일']",['드라마'],"['장 마리 스트라우브', '다니엘 위예']","['Jean-Marie Straub', 'Daniele Huillet']",[],[],[],[],[]
20018310,리턴 오브 스크림,Dead Island: Schools Out 2,90,2001,,['독일'],['스릴러'],['로버트 시글'],['Robert Sigl'],"['카타리나 바케르나겔', '안느 카니스', '루이제 바흐']","['Katharina Wackernagel', 'Anne Kanis', 'Luise Bahr']","['', '', '']","['', '', '']",['15세관람가']
20011106,스타텁 닷컴,Startup.com,107,2001,,['미국'],['다큐멘터리'],"['크리스 헤지더스', '지한 누자임']","['Chris Hegedus', 'Jehane Noujaim']",[],[],[],[],[]
