movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,nationsNm,genreNm,directors_ko,directors_en,actors_ko,actors_en,cast,castEn,watchGradeNm
20051219,타락한자들,The Fallen Ones,89,2005,,['미국'],['공포(호러)'],['케빈 반훅'],['Kevin VanHook'],"['캐스퍼 반 디엔', '크리스틴 밀러']","['Casper Van Dien', 'Kristen Miller']","['', '']","['', '']",[]
20051229,카페의 소녀,The Girl In The Cafe,94,2005,,"['영국', '미국']","['멜로/로맨스', '드라마']",['데이빗 예이츠'],['David Yates'],"['빌 나이', '켈리 맥도날드', '메네카 다스', '켄 스탓']","['Bill Nighy', 'Kelly Macdonald', 'Meneka Das', 'Ken Stott']","['', '', '', '']","['', '', '', '']",[]
20051227,천국으로 가는 초라한 여행,A Little Trip To Heaven,98,2005,,"['아이슬란드', '미국']","['드라마', '스릴러']",['발타자르 코루마쿠르'],['Baltasar Kormakur'],"['포레스트 휘테커', '줄리아 스타일즈', '제레미 레너', '피터 코요테']","['Forest Whitaker', 'Julia Stiles', 'Jeremy Renner', 'Peter Coyote']","['', '', '', '']","['', '', '', '']",[]
20051213,조조,Zozo,103,2005,,"['스웨덴', '영국', '덴마크']",['드라마'],['요제프 파레스'],['Josef Fares'],"['이마드 크레이디', '카멘 레보스']","['Imad Creidi', 'Carmen Lebbos']","['', '']","['', '']",[]
20051237,우메즈 카즈오 공포극장 1-곤충의 집,Umezu Kazuo,51,2005,,['일본'],['공포(호러)'],['구로사와 기요시'],['Kiyoshi Kurosawa'],"['니시지마 히데토시', '오가와 타마키']","['Hidetoshi Nishijima', 'Tamaki Ogawa']","['', '']","['', '']",[]
20051225,영안실,Mortuary,94,2005,,['미국'],"['공포(호러)', '미스터리']",['토브 후퍼'],['Tobe Hooper'],"['댄 바이어드', '데니스 크로스비', '스테파니 패튼']","['Dan Byrd', 'Denise Crosby', 'Stephanie Patton']","['', '', '']","['', '', '']",[]
20051242,"쏘리, 헤이터스","Sorry, Haters",83,2005,,['미국'],"['드라마', '스릴러']",['제프 스탠즐러'],['Jeff Stanzler'],"['로빈 라이트', '압델라티프 케시시']","['Robin Wright', 'Abdellatif Kechiche']","['', '']","['', '']",[]
20051241,썸머 타임 머신 블루스,Summer Time Machine Blues,107,2005,,['일본'],"['코미디', 'SF']",['모토히로 카츠유키'],['Katsuyuki Motohiro'],"['에이타', '우에노 주리']","['Eita', 'Juri UENO']","['', '']","['', '']",[]
20051210,사라 실버맨: 지저스 이즈 매직,Sarah Silverman: Jesus Is Magic,72,2005,,['미국'],['코미디'],['리암 린치'],['Liam Lynch'],"['사라 실버맨', '브라이언 포센', '로라 실버맨']","['Sarah Silverman', 'Brian Posehn', 'Laura Silverman']","['', '', '']","['', '', '']",[]
20051235,미노타우르,Minotaur,93,2006,,"['영국', '독일', '프랑스', '스페인']",['공포(호러)'],['조나단 잉글리쉬'],['Jonathan English'],"['톰 하디', '미쉘 반 더 워터']","['Tom Hardy', 'Michelle Van Der Water']","['', '']","['', '']",[]
20135931,여보세요,Yeoboseyo,27,2013,,['한국'],['드라마'],['사토초희'],['SATO Choy'],[],[],[],[],['']
20134419,우결,W.M.,19,2013,,['한국'],"['액션', '공포(호러)']",['안기창'],['AHN Gi-chang'],[],[],[],[],[]
20135779,"출구, 감옥 속의 살인자들","The Exit, Killers in the Prison",21,2013,,['한국'],"['드라마', '판타지']",['차상훈'],['CHA Sang-hoon'],['윤금선아'],['YOONKEUM Sun-ah'],['샤론'],[''],[]
20136617,대폭발,Big Bang,27,2013,,['한국'],"['스릴러', '드라마']",['원진희'],['WON Jin-hee'],[],[],[],[],[]
20051214,듀안 홉우드,Duane Hopwood,84,2005,,['미국'],"['코미디', '드라마']",['맷 뮬헤른'],['Matt Mulhern'],"['데이빗 쉼머', '재닌 가로팔로', '주다 프리들랜더']","['David Schwimmer', 'Janeane Garofalo', 'Judah Friedlander']","['', '', '']","['', '', '']",[]
20051231,데스 터널,Death Tunnel,97,2005,,['미국'],['공포(호러)'],['필립 아드리언 부스'],['Philip Adrian Booth'],"['스테파니 헉커비', '애니 버그스티드']","['Steffany Huckaby', 'Annie Burgstede']","['', '']","['', '']",[]
20041152,데드 미트,Dead Meat,80,2004,,['아일랜드'],"['공포(호러)', '액션']",['코너 맥마혼'],['Conor McMahon'],"['마리안 아라우조', '데이빗 머이라에트']","['Marian Araujo', 'David Muyllaert']","['', '']","['', '']",[]
20051215,데드 미트,Dead Meat,87,2005,,['미국'],"['코미디', '공포(호러)']",['필립 크루즈'],['Philip Cruz'],"['에이프릴 빌링슬리', '모리 스터링']","['April Billingsley', 'Maury Sterling']","['', '']","['', '']",[]
20051218,다운 안나,Dawn Anna,88,2005,,['미국'],['드라마'],['알리스 하워드'],['Arliss Howard'],"['데브라 윙거', '알렉스 반']","['Debra Winger', 'Alex Van Lerberg']","['', '']","['', '']",[]
20051222,디 아더 하프,The Other Half,94,2005,,['영국'],"['코미디', '멜로/로맨스']","['말로웨 파우쳇', '리차드 노클스']","['Marlowe Fawcett', 'Richard Nockles']","['대니 디어', '질리언 커니', '조나단 브로크']","['Danny Dyer', 'Gillian Kearney', 'Jonathan Broke']","['', '', '']","['', '', '']",[]
20136680,더 로맨틱,The Romantics,95,2010,20131205,['미국'],"['멜로/로맨스', '드라마']",['갈트 니더호퍼'],['Galt Niederhoffer'],"['케이티 홈즈', '안나 파킨', '조쉬 더하멜']","['Katie Holmes', 'Anna Paquin', 'Josh Duhamel']","['로라', '라일라', '톰 ']","['Laura Rosen', 'Lila Hayes', 'Tom McDevon']",['15세이상관람가']
20051228,닥터 레이지,Dr. Rage,88,2005,,['미국'],"['공포(호러)', '스릴러']",['제프 브로드스트리트'],['Jeff Broadstreet'],"['앤드류 디보프', '데니스 더프', '스티븐 폴크']","['Andrew Divoff', 'Denice Duff', 'Stephen Polk']","['', '', '']","['', '', '']",[]
20051217,그녀의 비밀,Unveiled,97,2005,,"['독일', '오스트리아 ']",['드라마'],['앙겔리나 마카로네'],['Angelina Maccarone'],"['야스민 타바타바이', '나비드 아카반', '벤드 토버']","['Jasmin Tabatabai', 'Navid Akhavan', 'Bernd Tauber']","['', '', '']","['', '', '']",[]
20135767,두부요괴,Little Ghostly Adventures Of The Tofu Boy,86,2011,20131128,['일본'],['애니메이션'],['스기이 기사부로'],['Gisaburo Sugii'],"['후카다 쿄코', '타케다 테츠야']","['Kyoko Fukada', 'Tetsuya Takeda']","['', '']","['', '']",['전체관람가']
20051260,1리터의 눈물,1 Litre Of Tears,98,2005,,['일본'],['드라마'],['오카무라 치카라'],['Chikara Okamura'],"['오오니시 아사에', '카토 카즈코', '토리이 카오리']","['Asae Ohnishi', 'Kazuko Kato', 'Kaori Torii']","['', '', '']","['', '', '']",[]
20134651,하루,Hal,60,2013,20131128,['일본'],['애니메이션'],['마키하라 료타로'],['Ryotaro Makihara'],[],[],[],[],['12세이상관람가']
20136679,리플레이,Replay,5,1999,,['스위스'],['애니메이션'],['이사벨 파베즈'],['Isabelle Favez'],[],[],[],[],[]
20051354,동굴에서 나온 누렁 개,The Cave Of The Yellow Dog,93,2005,,['독일'],['드라마'],['비암바수렌 다바아'],['Byambasuren Davaa'],"['바트추룬 울진도르지', '부얀두람 다람다디']","['Batchuluun Urjindorj', 'Buyandulam Daramdadi']","['', '']","['', '']",[]
20136678,카페 바,Cafe Bar,2,1997,,['스위스'],['애니메이션'],['이사벨 파베즈'],['Isabelle Favez'],[],[],[],[],[]
20051251,피스트,Feast,95,2005,,['미국'],"['액션', '코미디', '공포(호러)']",['존 걸레거'],['John Gulager'],"['발타자르 게티', '헨리 롤린스', '나비 라왓']","['Balthazar Getty', 'Henry Rollins', 'Navi Rawat']","['', '', '']","['', '', '']",[]
20051257,칼라만달람,Kalamandalam Ramankutty Nair,73,2005,,['인도'],['다큐멘터리'],['아두르 고팔라크리쉬난'],['Adoor Gopalakrishnan'],[],[],[],[],[]
20051261,이블 에이리언,Evil Aliens,93,2005,,['영국'],"['코미디', '공포(호러)', 'SF']",['제이크 웨스트'],['Jake West'],['에밀리 부스'],['Emily Booth'],[''],[''],['18세관람가']
20136677,극장,Kino,3,1995,,['스위스'],['애니메이션'],['이사벨 파베즈'],['Isabelle Favez'],[],[],[],[],[]
20136676,삶의 묘미,Lebenshunger,2,1993,,['스위스'],['애니메이션'],['이사벨 파베즈'],['Isabelle Favez'],[],[],[],[],[]
20051243,우메즈 카즈오 공포극장 2-단식,Umezu Kazuo,67,2005,,['일본'],['공포(호러)'],['이토 타카시'],['Takashi Ito'],"['우에노 미쿠', '나카가와 쇼코', '츠지모토 유키']","['Miku Ueno', 'Shoko Nakagawa', 'Yuki Tsujimoto']","['', '', '']","['', '', '']",[]
20051244,웨서프 락커스,Wassup Rockers,111,2005,,['미국'],"['코미디', '드라마']",['래리 클락'],['Larry Clark'],"['조나단 벨라스퀘즈', '프란시스코 페드라사']","['Jonathan Velasquez', 'Francisco Pedrasa']","['', '']","['', '']",[]
20051267,엔젤-A,Angel-A,90,2005,,['프랑스'],"['코미디', '멜로/로맨스']",['뤽 베송'],['Luc Besson'],"['자멜 드부즈', '리에 라스무센', '질베르트 멜키']","['Jamel Debbouze', 'Rie Rasmussen', 'Gilbert Melki']","['', '', '']","['', '', '']",[]
20127977,리틀 뱀파이어 칼리,Kali the Little Vampire,9,2012,,"['포르투갈', '프랑스', '캐나다', '스위스']",['애니메이션'],['레지나 페소아'],['Regina Pessoa'],[],[],[],[],[]
20136668,해피엔딩으로 끝난 비극,Tragic Story with Happy Ending,8,2005,,['포르투갈'],['애니메이션'],['레지나 페소아'],['Regina Pessoa'],[],[],[],[],[]
20051265,슬로우 번,Slow Burn,93,2005,,['미국'],"['드라마', '스릴러']",['웨인 비치'],['Wayne Beach'],"['레이 리오타', 'LL 쿨 J', '메키 파이퍼', '조렌 블라록']","['Ray Liotta', 'Ll Cool J', 'Mekhi Phifer', 'Jolene Blalock']","['', '', '', '']","['', '', '', '']",[]
20051276,셀프 메디케이티드,Self Medicated,107,2005,,['미국'],['드라마'],['몬티 라피카'],['Monty Lapica'],"['몬티 라피카', '다이안 베노라', '마이클 보웬']","['Monty Lapica', 'Diane Venora', 'Michael Bowen']","['', '', '']","['', '', '']",[]
19998750,깊은밤,The Night,6,1999,,['포르투갈'],['애니메이션'],['레지나 페소아'],['Regina Pessoa'],[],[],[],[],[]
20051254,부드러운 생활,It's Only Talk,126,2005,,['일본'],['드라마'],['히로키 류이치'],['Ryuichi Hiroki'],"['테라지마 시노부', '토요카와 에츠시', '에모토 아키라']","['Shinobu Terajima', 'Etsushi Toyokawa', 'Akira Emoto']","['', '', '']","['', '', '']",[]
20051256,맨발,Barefoot,118,2005,,['독일'],"['코미디', '멜로/로맨스']",['틸 슈바이거'],['Til Schweiger'],"['틸 슈바이거', '요한나 보카렉', '나쟈 틸러']","['Til Schweiger', 'Johanna Wokalek', 'Nadja Tiller']","['', '', '']","['', '', '']",[]
20051275,미려가원,Beautiful Homeland,137,2005,,['중국'],['드라마'],['고봉'],['Feng Gao'],['안 투'],['Anh Thu'],[''],[''],[]
20051250,마스터즈 오브 호러,Masters Of Horror,60,2005,,"['캐나다', '일본', '미국']","['공포(호러)', '스릴러']","['돈 코스카렐리', '스튜어트 고든', '토브 후퍼', '다리오 아르젠토', '믹 개리스']","['Don Coscarelli', 'Stuart Gordon', 'Tobe Hooper', 'Dario Argento', 'Mick Garris']","['브리 터너', '앵거스 스크림', '카렌 오스틴', '로버트 잉글런드']","['Bree Turner', 'Angus Scrimm', 'Karen Austin', 'Robert Englund']","['', '', '', '']","['', '', '', '']",[]
20051271,레프트 비하인드: 월드 앳 워,Left Behind: World At War,95,2005,,"['미국', '캐나다']","['액션', '드라마']",['크레이그 R. 백슬리'],['Craig R. Baxley'],"['루이스 고셋 주니어', '커크 캐머런', '브래드 존슨', '제시카 스틴']","['Louis Gossett Jr.', 'Kirk Cameron', 'Brad Johnson', 'Jessica Steen']","['', '', '', '']","['', '', '', '']",[]
20051249,래시,Lassie,100,2005,,"['미국', '프랑스', '아일랜드', '영국']","['어드벤처', '코미디']",['찰스 스트릿지'],['Charles Sturridge'],"['조나단 메이슨', '피터 딘클리지']","['Jonathan Mason', 'Peter Dinklage']","['', '']","['', '']",[]
20051268,콧수염,La Moustache,86,2005,,['프랑스'],"['드라마', '미스터리']",['엠마누엘 카레르'],['Emmanuel Carrere'],"['뱅상 랭동', '엠마누엘 데보', '마티유 아말릭']","['Vincent Lindon', 'Emmanuelle Devos', 'Mathieu Amalric']","['', '', '']","['', '', '']",[]
20051258,댈트리 캘혼,Daltry Calhoun,100,2005,,['미국'],"['코미디', '드라마']",['카트리나 홀든 브론슨'],['Katrina Holden Bronson'],"['조니 녹스빌', '엘리자베스 뱅크스', '베스 그랜트']","['Johnny Knoxville', 'Elizabeth Banks', 'Beth Grant']","['', '', '']","['', '', '']",[]
20051262,나이스의 숲: 퍼스트 컨택트,Naisu No Mori: The First Contact,150,2005,,['일본'],['코미디'],"['이시이 카츠히토', '이시미네 하지메', '미키 슌이치로']","['Katsuhito Ishii', 'Hajime Ishimine', 'Shunichiro Miki']","['테라지마 스스무', '아사노 타다노부', '이케와키 치즈루']","['Susumu Terajima', 'Tadanobu Asano', 'Chizuru Ikewaki']","['', '', '']","['', '', '']",[]
20051266,나구리모노,Nagurimono,93,2005,,['일본'],"['액션', '스릴러']",['스나가 히데아키'],['Hideaki Sunaga'],"['타마키 히로시', '미즈카와 아사미', '진나이 타카노리']","['Hiroshi Tamaki', 'Asami Mizukawa', 'Takanori Jinnai']","['', '', '']","['', '', '']",[]
20051255,공중정원,Hanging Garden,114,2005,,['일본'],['드라마'],['토요다 토시아키'],['Toshiaki Toyoda'],"['코이즈미 쿄코', '스즈키 안', '이타오 이츠지', '에이타']","['Kyoko Koizumi', 'Anne Suzuki', 'Itsuji Itao', 'Eita']","['', '', '', '']","['', '', '', '']",[]
20051318,파란 우산,The Blue Umbrella,90,2005,,['인도'],"['가족', '드라마', '코미디']",['비샬 바라와지'],['Vishal Bhardwaj'],"['판카즈 카푸르', '쉬레야 샤르마']","['Pankaj Kapur', 'Shreya Sharma']","['', '']","['', '']",[]
20051315,티빌리시 티빌리시,Tbilisi-Tbilisi,87,2005,,"['프랑스', '기타']",['드라마'],['레반 자카레이쉬빌리'],['Levan Zaqareishvili'],['기오르기 마스캬라쉬빌리'],['Giorgi Maskharashvili'],[''],[''],[]
20130401,사도,The Apostle,82,2012,,['스페인'],['애니메이션'],['페르난도 코르티조'],['Fernando CORTIZO'],[],[],[],[],[]
