movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,nationsNm,genreNm,directors_ko,directors_en,actors_ko,actors_en,cast,castEn,watchGradeNm
20161410,세컨어카운트,Second Account,34,2015,,['한국'],['멜로/로맨스'],['권칠인'],['KWON Chil-in'],"['김민', '서준영', '박수진', '박진영', '양종곤']","['', 'SEO Jun-young', '', '', 'YANG Jong-kon']","['인경', '삼겹살', '까페알바', '종로주인', '중국집 손님']","['', '', '', '', '']",[]
20154803,우리 연애의 이력,With or Without You,101,2015,20160629,['한국'],['멜로/로맨스'],['조성은'],['CHO Sung-eun'],"['전혜빈', '신민철', '황미영', '박주영', '박지영', '박진영', '박솔희', '강숙', '양종곤', '채조은', '이강우', '이근원', '이상준', '구성근', '이승진', '이용수', '도호현', '류시문', '예수정', '황승언', '신희철', '황영희']","['JEON Hye-bin', 'SHIN Min-cheol', 'HWANG Mi-yeong', '', '', '', '', 'KANG Sook', 'YANG Jong-kon', '', 'LEE Kang-woo', '', '', '', 'LEE Seung-jin', '', '', 'RYU Si-moon', 'YE Soo-jung', 'HWANG Seung-eon', 'SHIN Hee-cheol', 'HWANG Young-hee']","['', '오선재', '나 피디', '호숫가 아이들', '오디션스탭', '동사무소직원', '오디션스탭', '홍대표', '양피디', '영화현장스탭', '카메라조수', '오디션조명팀', '호숫가 아이들', '에어로빅 군단', '헬스트레이너', '영화현장스탭', '영화현장스탭', '오디션조명팀', '강경순', '하이린', '공익 ', '슈퍼 아줌마']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['15세이상관람가']
20155321,최악의 하루,Worst Woman,93,2016,20160825,['한국'],['멜로/로맨스'],['김종관'],['KIM Jong-kwan'],"['한예리', '이와세 료', '권율', '이희준', '이승연', '강숙', '최유화', '이승연', '설창희']","['HAN Ye-ri', 'IWASE Ryo', 'KWON Yul', 'LEE Hee-jun', '', 'KANG Sook', 'CHOI Yu-hwa', 'LEE Seung-yeon', 'SEOL Chang-hee']","['은희', '', '현오', '운철', '유진', '폰카녀', '현경', '유진', '경찰관']","['', '', '', '', '', '', '', '', '']",['15세이상관람가']
20178941,시인의 사랑,The Poet and The Boy,109,2017,20170914,['한국'],['드라마'],['김양희'],['KIM Yang-hee'],"['양익준', '전혜진', '정가람', '이은주', '허건우', '이지은', '이한나', '백지원', '홍연이', '강지혜']","['YANG Ik-june', 'JEON Hye-jin', 'JUNG Ga-ram', '', '', '', '', 'BAEK Ji-won', 'HONG Yeon-i', '']","['', '', '소년', '동인회원들', '런닝맨게임 고등학생들', '알바생', '런닝맨게임 고등학생들', '턱주가리', '소년일행', '잔칫집 신부']","['', '', '', '', '', '', '', '', '', '']",['15세이상관람가']
20195834,소라,The Conch,8,2019,,['한국'],['애니메이션'],"['정유진', '박세빈', '탁은진']","['JEONG You-jin', 'PARK Se-bin', 'TAK Eun-jin']",[],[],[],[],[]
20204126,동화,A Fairy Tale,17,2020,,['한국'],"['가족', '드라마']",['김채린'],['KIM Chae-rin'],[],[],[],[],[]
20204127,가족,A Family,19,2020,,['한국'],"['가족', '드라마', '스릴러']",['김채린'],['KIM Chae-rin'],[],[],[],[],[]
20204128,노래,A Song,36,2020,,['한국'],"['드라마', '사극', '멜로/로맨스']",['김채린'],['KIM Chae-rin'],['최승원'],['CHOI SEUNG WON'],['현준'],[''],[]
20204129,[신작]명진무역_경리부_신입_95년생_김지은_골뱅이.mp4,[Kor]Slutty_Asian_bitch_gets_raped_and_cum_twice.mp4,12,2020,,['한국'],"['범죄', '스릴러', '기타']",['김도회'],['KIM Do-hoi'],['최승원'],['CHOI SEUNG WON'],[''],[''],[]
20198829,굿바이 썸머,Goodbye Summer,71,2019,20190725,['한국'],"['드라마', '멜로/로맨스']",['박주영'],['PARK Ju-young'],"['정제원', '김보라', '최지안', '이도하', '정은서', '백수경', '박민성', '송진명', '문준혁', '장용원', '이영교', '양혜주', '박서경', '박태준', '신영규', '신수경', '최성원', '이건우', '김영도', '임민지', '김해진', '이유희', '이제이', '장서희', '김예은']","['JUNG Jae-won', 'KIM Bo-ra', 'CHOI Ji-ahn', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['현재', '수민', '학원 친구 나은', '병재', '정은서', '학교 학생들', '학교 학생들', '학교 학생들', '학원거리 학생들', '학원거리 학생들', '학원거리 학생들', '학원거리 학생들', '학원거리 학생들', '노숙인', '병원 친구 기덕', '학교학생들', '', '지훈', '학교 학생들', '', '학원거리 학생들', '학원거리 학생들', '학원거리 학생들', '학교 학생들', '학교 친구 주희']","['Hyun-jae', 'Su-min', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['12세이상관람가']
20181302,눈물,Tears,26,2018,,['한국'],['드라마'],['오성호'],['OH Seong-ho'],"['곽민규', '손예원']","['KWAK Min-gyu', 'SON Ye-won']","['', '']","['', '']",[]
20204005,버라이어티 리얼리티,Variety Reality,4,2017,,['한국'],['드라마'],['박선주'],['PARK Alex Sunju'],"['송지혁', '한태은']","['', '']","['', '']","['', '']",['전체관람가']
20203081,봉신방: 달기전,Alluring Woman,96,2020,,['중국'],['액션'],['해도'],['Tao Hai'],[],[],[],[],[]
20198635,궁궐에서,The palaces,70,2019,,['한국'],"['드라마', '코미디', '멜로/로맨스']","['조창근', '신재욱', '장현석']","['CHO Changgeun', '', '']","['김모범', '윤혜리', '한승우', '이성우']","['', 'YOON Hye-ri', '', '']","['', '', '', '']","['', '', '', '']",[]
20201401,킹 아더 카멜롯의 기사,ARTHUR & MERLIN: KNIGHTS OF CAMELOT,90,2020,20200723,['영국'],"['액션', '판타지']",['자일스 앨더슨'],['Giles Alderson'],['리차드 쇼트'],['Richard Short'],[''],[''],['15세이상관람가']
20209991,고 피쉬!,Go Fish!,72,2019,20200723,['미국'],"['애니메이션', '어드벤처']",['숀 패트릭 오렐리'],"[""Sean Patrick O'Reilly""]",[],[],[],[],['전체관람가']
20209425,깡패와소녀,Bully and girl,77,2019,20200722,['한국'],['드라마'],['방현준'],['BANG Hyun-joon'],['서종철'],[''],['상철'],['Sangcheol'],['15세이상관람가']
20199671,나의 어린 양,My Little Goat,10,2018,,['일본'],['애니메이션'],['미사토 토모키'],['Tomoki MISATO'],[],[],[],[],[]
20200145,할로윈: 살인마 잭,The Legend of Halloween Jack,83,2018,20200721,['영국'],['공포(호러)'],['앤드류 존스'],['Andrew Jones'],[],[],[],[],['15세이상관람가']
20200621,위자 크래프트,Ouija Craft,80,2020,20200720,['미국'],['공포(호러)'],['아론 머티스'],['Aaron Mirtes'],[],[],[],[],['15세이상관람가']
20201263,샤크 쓰나미,The last sharknado: It's about time,86,2018,20200717,['미국'],"['어드벤처', 'SF', '액션']",['안소니 C. 페란트'],['Anthony C. Ferrante'],"['이안 지어링', '타라 레이드']","['Ian Ziering', 'Tara Reid']","['', '']","['', '']",['15세이상관람가']
20100427,그의 결혼식,His Wedding,16,2008,,['한국'],"['드라마', '멜로/로맨스']",['권호영'],['GWON Ho-young'],['정애연'],['JEONG Ae-yeon'],[''],[''],['12세이상관람가']
20203986,피부,Skin,20,2018,,['미국'],['기타'],['기 나티브'],['Guy Nattiv'],[],[],[],[],[]
20201264,샤크 베이트,6-Headed Shark Attack,88,2018,20200717,['미국'],"['스릴러', '공포(호러)']",['마크 앳킨스'],['Mark Atkins'],['브랜단 오렛'],['Brandon Auret'],[''],[''],['15세이상관람가']
20201662,위로해준 시동생 무삭제판,"Anata, yurushite Kotone",81,2020,20200714,['일본'],"['드라마', '멜로/로맨스']",['나기라 겐조'],[''],[],[],[],[],['청소년관람불가']
20201642,욕정해결사,"Anata, yurushite Akesato tsumugi",60,2020,20200714,['일본'],"['드라마', '멜로/로맨스']",['나기라 겐조'],[''],[],[],[],[],['청소년관람불가']
20201865,기린의 날개,The Wings of the Kirin,129,2011,20200714,['일본'],"['범죄', '드라마', '스릴러']",['도이 노부히로'],['Nobuhiro Doi'],"['아베 히로시', '아라가키 유이', '미조바타 준페이', '마츠자카 토리', '스다 마사키', '야마자키 켄토', '에모토 토키오']","['Hiroshi Abe', 'Yui Aragaki', 'Junpei Mizobata', 'Tori Matsuzaka', 'Masaki Suda', 'Kento Yamazaki', 'Tokio Emoto']","['카가 쿄이치로', '나카하라 카오리', '마츠미야 유헤이', '아오야기 유토', '요시나가 토모유키', '스기노 타츠야', '요코타 쇼고']","['', '', '', '', '', '', '']",['15세이상관람가']
20205261,나의 촛불,Candlelight Revolution,87,2019,,['한국'],['다큐멘터리'],"['김의성', '주진우']","['KIM Eui-sung', 'CHOO Chin-woo']","['박영수', '손석희', '심상정', '유시민', '윤석열', '추미애', '고영태']","['', '', '', '', '', '', '']","['', '', '', '', '', '', '']","['', '', '', '', '', '', '']",[]
20187645,늦은 오후,The Late Afternoon,18,2018,,['한국'],['드라마'],['주영'],['Joo-young'],['장리우'],['JANG Ri-woo'],[''],[''],[]
20201241,베토벤 프로젝트,Beethoven Project,139,2019,20200712,['독일'],['공연'],['존 노이마이어'],['John Neumeier'],[],[],[],[],['전체관람가']
20150845,우리에게 떡볶이를 먹을 권리가 있다,Topokki Girls,21,2015,,['한국'],['드라마'],['최익환'],['Equan CHOE'],"['박지수', '박진수', '허은경']","['', '', 'HEO Eun-kyoung']","['지수', '현서', '윤리선생']","['', '', '']",[]
20203964,호시탐탐,Greedy,18,2019,,['한국'],['드라마'],['서금석'],[''],"['고유', '오재세', '김동혁']","['', 'OH Jae-se', '']","['김담', '범석', '최호식']","['Kim dam', 'Beomseok', 'Choi hosik']",[]
20203943,휴가,Vacation,20,2019,,['한국'],['스릴러'],['권호영'],['GWON Ho-young'],"['주석태', '배정화', '서동수', '김한종']","['JOO Suk-tae', 'BAE Jung-hwa', 'SEO Dong-soo', '']","['경호', '수연', '매니저', '형사1']","['', '', '', '']",[]
20202613,엔터 더 팻 드래곤,Enter the Fat Dragon,96,2020,,['홍콩'],"['액션', '코미디']",['타니가키 켄지'],['Kenji Tanigaki'],"['견자단', '왕정', '모순균', '주려기', '타케나카 나오토']","['Donnie Yen', 'Jing Wong', 'Teresa Mo', 'Niki Chow', 'Naoto Takenaka']","['', '', '', '', '']","['', '', '', '', '']",[]
20201161,팔리아치,Pagliacci,79,2011,20200703,['이탈리아'],['공연'],['마리오 마르토네'],['Mario Martone'],[],[],[],[],['12세이상관람가']
20158348,더 위치,The Witch,92,2015,,"['미국', '캐나다']",['공포(호러)'],['로버트 에거스'],['Robert Eggers'],['랄프 아인슨'],['Ralph Ineson'],[''],[''],[]
20197646,계양산,Uncomfortable,26,2019,,['한국'],['드라마'],['주영'],['Joo-young'],[],[],[],[],[]
20203882,체이스,Chase,81,2019,,['미국'],"['액션', '스릴러']",['마이클 마테오 로시'],['Michael Matteo Rossi'],"['리차드 리엘', '제시카 모리스', '레이첼 알리그']","['Richard Riehle', 'Jessica Morris', 'Rachel Alig']","['', '', '']","['', '', '']",['15세이상관람가']
20201426,욕정 마사지,Anata yurushite Namiki Toko,60,2019,20200701,['일본'],"['드라마', '멜로/로맨스']",['나기라 겐조'],[''],['나미키 토코'],['Toko Namiki'],[''],[''],['청소년관람불가']
20185951,신호인,The Traffic Lights,18,2017,,['한국'],['판타지'],['김한솔'],['KIM Han-sol'],[],[],[],[],['전체관람가']
20192818,디재스터 라이프,Disaster Life,83,2019,20200701,['한국'],['기타'],['백지훈'],['BAEK Ji-hoon'],"['백지훈', '송지운', '박용철', '노율', '김혜인', '이승훈', '임승민']","['BAEK Ji-hoon', 'SONG Ji-woon', 'PARK Yong-chul', 'ROH Yul', '', '', 'Leem Seung-min']","['조성치', '육맹달', '임자칼', '장흑지', '나문위', '배달부', '어린 육맹달']","['', '', '', '', '', '', '']",['청소년관람불가']
20183096,생일,Birthday,120,2018,20190403,['한국'],['드라마'],['이종언'],['LEE Jong-un'],"['설경구', '박가영', '전도연', '김보민', '윤찬영', '박종환', '김형주', '성유빈', '탕준상', '신문성', '이봉련', '김수진', '안다정', '정종준', '박미현', '곽민규', '박세정', '박윤호', '김경준', '서석규', '김계선', '선욱현', '신미영', '신안진', '신운섭', '신주원', '김민재', '유지현', '염선식', '윤미경', '옥주리', '김수연', '임혜진', '김현정', '이상홍', '김재범', '조미라', '조영래', '김종훈', '조재현', '이광우', '최현진', '최혜지', '김진옥', '이시형', '김학충', '한승우', '이현우', '조하비', '맹진희', '진명룡', '유이찬', '민구경', '윤영', '신동력', '최은후', '엄대현', '최해솔', '방재호', '연승빈', '박민규', '석예린', '오태남', '성경구', '한도형', '함희수', '허남일', '허진성', '김현', '권잎새', '한대훈', '김종태']","['SUL Kyung-gu', '', 'JEON Do-yeon', 'KIM Bo-min', 'YOON Chan-young', 'PARK Jong-hwan', 'KIM Hyung-joo', 'SUNG Yu-bin', 'TANG Jun-sang', 'SHIN Mun-sung', 'LEE Bong-ryeon', 'KIM Su-jin', 'AN Da-jung', 'JUNG Jong-joon', 'PARK Mi-hyen', 'KWAK Min-gyu', '', 'PARK Yoon-ho', '', '', '', '', '', 'SIN An-jin', 'SIN Un-seop', '', 'KIM Min-jae', '', '', '', '', '', '', '', 'LEE Sang-hong', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'HEO Nam-il', '', 'KIM Hyun', 'KWON Ip-sae', '', 'KIM Jong-tae']","['정일', '마트 물품직원', '순남', '예솔', '수호', '영준', '우찬누나', '성준', '우찬', '건재아빠', '정숙 ', '우찬엄마 ', '현장보조선생님1', '작은아버지', '마트 계산대직원1', '사촌형제2', '면접관1 역', '창훈아빠', '수호친구1', '출입국직원3', '형우엄마', '형우아빠', '창훈 엄마', '석원아빠', '종현 아빠', '파쿠르 대역', '출입국 직원1', '마트 꼬마 엄마', '사촌형제1 역', '종연 엄마', '유가족 엄마2 역', '소녀들2', '학원선생님2', '환경학교선생님 역', '세월호 진상분과3 역', '파쿠르 대역3', '지은엄마', '정일친구', '현장보조선생님2', '패스트푸드매니저', '버스기사', '어린수호', '담임선생님', '유가족 엄마3', '생일파티 소년3 역', '세월호 진상분과2', '사진남자', '수호친구2', '생일파티수녀1', '생일파티봉사자2', '환경학교 관리인2', '마트 꼬마아이', '세월호 진상분과1', '종현엄마', '매제', '민혁', '파쿠르대역4', '파쿠르 대역2', '생일파니 소년2', '생일파티 소년4', '환경학교 관리인3', '환경학교 관리인1', '유가족 엄마1', '정일', '생일파티수녀2', '민재', '낚시꾼', '생일파티봉사자1', '건재엄마', '소녀들1', '마트 남자직원', '택시기사']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['전체관람가']
20195925,2분 40초,2 Minutes 40 Seconds,10,1975,,['한국'],['다큐멘터리'],['한옥희'],['HAN Ok-hee'],[],[],[],[],[]
20060444,나와 부엉이,Me and the Owl,84,2003,,['한국'],['다큐멘터리'],['박경태'],['PARK Kyoung-tae'],[],[],[],[],['']
20208830,윤하,Yoonha,9,2019,,['한국'],['다큐멘터리'],['이강옥'],['LEE Kang-ok'],[],[],[],[],[]
20110983,하프라인,Half Line,14,2010,,['한국'],['기타'],['정영삼'],['JUNG Young-sam'],"['오창경', '박진우']","['OH Chang-kyung', 'PARK Jin-woo']","['', '']","['', '']",['']
20198304,"혜나, 라힐맘","Hyena, Rahil’s Mom",40,2019,,['한국'],['다큐멘터리'],['로빈 쉬엑'],['Robin SHIEK'],[],[],[],[],[]
20196011,3억 분의 1: 난임부부 다이어리,Be My Baby,84,2019,,['한국'],['다큐멘터리'],['박일동'],['BAK Il-dong'],[],[],[],[],[]
20208827,어부로 살고 싶다-새만금 간척사업을 반대하는 사람들,To Live As Fishermen – People Who Oppose Saemangeum Reclamation Project,70,2001,,['한국'],['기타'],['이강길'],['LEE Kang-gil'],[],[],[],[],[]
20172626,노맨스랜드,NOMANSLAND,75,2017,20180718,['한국'],"['코미디', '미스터리', '공포(호러)', '뮤지컬']","['박중하', '지화자', '김상혁', '신지현']","['PARK Joong-ha', 'G Hwa-ja', 'KIM Sang-hyeuk', 'SIN Ji-hyun']","['박주용', '이상희', '김호원', '김예나', '박성일', '신지현', '임다슬', '박혜진', '이민우', '박중하']","['PARK Ju-yong', 'LEE Sang-hee', 'KIM Ho-won', 'KIM Ye-na', 'PARK Sung-il', 'SIN Ji-hyun', 'LIM Da-seul', '', '', 'PARK Joong-ha']","['박감독', '오피디', '김대표', '태희', '정감독', '귀신1 역', '', '사무실 직원1 역', '사무실 직원2 역', '편의점 직원 역']","['', '', '', '', '', '', '', '', '', '']",['15세이상관람가']
20173901,존 윅: 특별판,John Wick,107,2014,20170330,['미국'],"['액션', '드라마']","['데이빗 레이치', '채드 스타헬스키']","['David Leitch', 'Chad Stahelski']",['키아누 리브스'],['Keanu Reeves'],[''],[''],['청소년관람불가']
20202761,콜리니 케이스,The Collini Case,122,2019,20200730,['독일'],"['범죄', '스릴러', '드라마']",['마르코 크레즈페인트너'],['Marco Kreuzpaintner'],"['프랑코 네로', '엘리아스 므바렉']","['Franco Nero', ""Elyas M'Barek""]","['', '']","['', '']",['15세이상관람가']
20209121,카자흐 스트라이크,THE LAST TRIAL,138,2018,,['러시아'],['액션'],['알렉세이 페트루킨'],['Alexey\xa0Petrukhin'],['안드레이\xa0메르즈리킨'],['Andrei\xa0Merzlikin'],['카디셰'],['KADYSHEV'],[]
