movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,nationsNm,genreNm,directors_ko,directors_en,actors_ko,actors_en,cast,castEn,watchGradeNm
19991018,비밀의 호수,The Lake Triangle,109,1999,,['기타'],['SF'],['모리치오 칼데론'],['Mauricio Calderon'],[],[],[],[],[]
19991019,비너스 보떼,Venus Beauty Institute,105,1999,,['프랑스'],"['멜로/로맨스', '코미디']",['토니 마샬'],['Tonie Marshall'],"['나탈리 베이', '사무엘 르 비앙', '뷜 오지에']","['Nathalie Baye', 'Samuel Le Bihan', 'Bulle Ogier']","['', '', '']","['', '', '']",[]
20140344,평양에서 온 편지,Letter from Pyongyang,28,2012,,['캐나다'],"['다큐멘터리', '드라마']",['제이슨 리'],['Jason Lee'],[],[],[],[],[]
20140343,김대중,Mr. Sunshine,90,2014,,['한국'],['다큐멘터리'],['박봉남'],['Park Bong-Nam'],[],[],[],[],[]
20058446,걸스 아일랜드,Testosterone,90,2005,,['그리스'],['코미디'],['조지 파노우스파울로스'],['Giorgos Panousopoulos'],"['디미트리스 리아코파울로스', '나탈리아 드라고우미']","['Dimitris Liakopoulos', 'Natalia Dragoumi']","['', '']","['', '']",['청소년관람불가']
20140166,스파이더 대침공,Camel Spiders,84,2011,20140805,['미국'],"['SF', '공포(호러)']",['짐 위노스키'],['Jim Wynorski'],"['브라이언 크로즈', 'C. 토마스 하우웰', '멜리사 브래셀']","['Brian Krause', 'C. Thomas Howell', 'Melissa Brasselle']","['', '', '']","['', '', '']",['15세이상관람가']
20140165,수호지-귀족영웅 노준의,Lu Jun Yi,87,2012,,['중국'],"['액션', '전쟁']",['류신의'],['Xinyi Liu'],[],[],[],[],['15세이상관람가']
19991030,블라디미르의 변신,Les Migrations De Vladimir,99,1999,,['프랑스'],['코미디'],['밀카 아사프'],['Milka Assaf'],"['프랑소와 모렐', '안네 자끄민']","['Francois Morel', 'Anne Jacquemin']","['', '']","['', '']",[]
19991022,분열,The Split,100,1999,,"['아이슬란드', '터키']",['드라마'],['카난 게레데'],['Canan Gerede'],"['마히르 건시레이', '발타자르 코루마쿠르', '부르친 압둘라']","['Mahir Gunsiray', 'Baltasar Kormakur', 'Burcin Abdullah']","['', '', '']","['', '', '']",[]
19991021,분소해,Crying Heart,102,1999,,['홍콩'],['드라마'],['왕정'],['Jing Wong'],"['엽덕한', '담요문', '관수미']","['Deannie Yip', 'Patrick Tam', 'Suki Kwan']","['', '', '']","['', '', '']",[]
19991029,부전자전,Je Regle Mon Pas Sur Le Pas De Mon Pere,88,1999,,['프랑스'],['코미디'],['레미 워터하우스'],['Remi Waterhouse'],"['기욤 까네', '장 이안', '로렌스 코트']","['Guillaume Canet', 'Jean Yanne', 'Laurence Cote']","['', '', '']","['', '', '']",[]
19991070,웨이팅 리스트,The Waiting List,106,1999,,"['스페인', '쿠바', '프랑스', '멕시코', '독일']","['코미디', '드라마', '멜로/로맨스']",['후안 카를로스 타비오'],['Juan Carlos Tabio'],"['블라디미르 크루즈', '호르헤 페루고리아']","['Vladimir Cruz', 'Jorge Perugorria']","['', '']","['', '']",[]
19991074,웨스트 윙,The West Wing,60,1999,,['미국'],['드라마'],"['루 안토니오', '파리스 바클레이']","['Lou Antonio', 'Paris Barclay']","['존 스펜서', '앨리슨 제니', '브래들리 휘트포드']","['John Spencer', 'Allison Janney', 'Bradley Whitford']","['', '', '']","['', '', '']",[]
19991069,월식,Lunar Eclipse,100,1999,,['중국'],['드라마'],['왕 취엔안'],['Quanan Wang'],['위 난'],['Yu Nan'],[''],[''],[]
19991049,원피스 프로젝트,One Piece!,75,1999,,['일본'],['드라마'],"['스즈키 타쿠지', '야구치 시노부']","['Takuji Suzuki', 'Shinobu Yaguchi']","['타다노 미아코', '타나카 요지']","['Miako Tadano', 'Yoji Tanaka']","['', '']","['', '']",[]
19991068,어둠 속의 빛,Darkness And Light,102,1999,,['대만'],['드라마'],['장초치'],['Tso-chi Chang'],"['이강의', '채명수']","['Lee Kang-Yi', 'Ming-shiou Tsai']","['', '']","['', '']",[]
19991050,암호,Angou,74,1999,,['일본'],['드라마'],['코모토 쿄이치'],['Kyoichi Komoto'],[],[],[],[],[]
19991065,악동들,Pups,103,1999,,['미국'],"['범죄', '드라마']",['애쉬'],['Ash'],"['미샤 바튼', '버트 레이놀즈', '카메론 반 호이']","['Mischa Barton', 'Burt Reynolds', 'Cameron Van Hoy']","['', '', '']","['', '', '']",[]
19991066,아홉,9,115,1999,,['일본'],['드라마'],['쿠보 엔부아키'],['Nbuaki Kubo'],[],[],[],[],[]
19991059,아포칼립스 2 : 레버레이션,Revelation,98,1999,,['미국'],['액션'],['안드레 반 헤르덴'],['Andre Van Heerden'],"['제프 파헤이', '닉 맨쿠소', '캐롤 알트']","['Jeff Fahey', 'Nick Mancuso', 'Carol Alt']","['', '', '']","['', '', '']",[]
19991075,아이스브레이커,Icebreaker,90,1999,,['미국'],['액션'],['데이빗 지안콜라'],['David Giancola'],"['숀 애스틴', '브루스 캠벨', '스테이시 키치']","['Sean Astin', 'Bruce Campbell', 'Stacy Keach']","['', '', '']","['', '', '']",[]
19991060,아웃 인 피프티,Out in Fifty,103,1999,,['미국'],['드라마'],"['보제스 크리스토퍼', '스콧 안소니 리트']","['Bojesse Christopher', 'Scott Anthony Leet']","['미키 루크', '스콧 안소니 리트', '보제스 크리스토퍼']","['Mickey Rourke', 'Scott Anthony Leet', 'Bojesse Christopher']","['', '', '']","['', '', '']",[]
19991063,아베크 몬 마리,Avec Mon Mari,95,1999,,['일본'],['드라마'],['오오타니 켄타로'],['Kentaro Otani'],"['이타야 유카', '오스기 렌', '코바야시 히로후미']","['Yuka Itaya', 'Ren Osugi', 'Hirofumi Kobayashi']","['', '', '']","['', '', '']",[]
19991056,"아버지와 어머니, 그리고 형제 자매들","Mon Pere, Ma Mere, Mes Freres Et Mes Soeurs",90,1999,,"['프랑스', '스페인']","['가족', '코미디']",['샤롯 드 터크하임'],['Charlotte De Turckheim'],"['빅토리아 아브릴', '샤롯 드 터크하임', '알랑 바슝']","['Victoria Abril', 'Charlotte De Turckheim', 'Alain Bashung']","['', '', '']","['', '', '']",[]
19991062,피블의 모험 4,An American Tail: The Mystery Of The Night Monster,76,1999,,['미국'],['애니메이션'],['래리 라담'],['Larry Latham'],"['토마스 데커', '레이시 샤버트']","['Thomas Dekker', 'Lacey Chabert']","['', '']","['', '']",[]
19991054,아메리칸 무비,American Movie: The Making Of Northwestern,104,1999,,['미국'],['다큐멘터리'],['크리스 스미스'],['Chris Smith'],"['마크 보차드', '마이크 쉥크']","['Mark Borchardt', 'Mike Schank']","['', '']","['', '']",[]
19991055,아마도,Perhaps,109,1999,,['프랑스'],"['코미디', '드라마', 'SF']",['세드릭 클래피쉬'],['Cedric Klapisch'],"['장 폴 벨몽도', '로맹 뒤리스', '제랄딘 페라스']","['Jean-Paul Belmondo', 'Romain Duris', 'Geraldine Pailhas']","['', '', '']","['', '', '']",[]
19991058,아름다운 희망,Silk Hope,89,1999,,['미국'],"['멜로/로맨스', '드라마']",['케빈 도우링'],['Kevin Dowling'],"['파라 포셋', '브래드 존슨', '애슐리 크로우']","['Farrah Fawcett', 'Brad Johnson', 'Ashley Crow']","['', '', '']","['', '', '']",[]
19991045,사라 세즈,Sex Files: Sexually Bewitched,80,2000,,['미국'],"['판타지', '멜로/로맨스']",['민디 드베이즈'],['Mindy DeBaise'],"['엠버 뉴먼', '미셸 본 플로토우']","['Amber Newman', 'Michelle Von Flotow']","['', '']","['', '']",[]
19991047,붉은 밀실의 방,Red Room: The Forbidden King Game,68,1999,,['일본'],['공포(호러)'],['야마우치 다이스케'],['Daisuke Yamauchi'],"['키타센주 히로시', '나가모리 쉬나']","['Hiroshi Kitasenju', 'Sheena Nagamori']","['', '']","['', '']",[]
19991187,게이샤 하우스,The Geisha House : Omocha,113,1998,20140807,['일본'],['드라마'],['후카사쿠 킨지'],['Kinji Fukasaku'],"['미야모토 마키', '후지 스미코', '미나미 카호']","['Maki Miyamoto', 'Sumiko Fuji', 'Kaho Minami']","['', '', '']","['', '', '']",['청소년관람불가']
20140279,3인의 사기단: 진범을 찾아라,One Third,119,2014,20140807,['일본'],"['범죄', '코미디', '드라마']",['시나가와 히로시'],['Hiroshi Shinagawa'],"['후지와라 타츠야', '타나카 코키', '코스기 류이치', '나카시마 미카']","['Tatsuya Fujiwara ', 'Koki Tanaka', 'Ryuichi Kosugi', 'Mika Nakashima']","['', '', '', '']","['', '', '', '']",['청소년관람불가']
20147950,유아 넥스트,You're Next,94,2011,20140807,['미국'],"['공포(호러)', '액션']",['아담 윈가드'],['Adam Wingard'],"['샤니 빈슨', 'AJ 보웬', '조 스완버그', '롭 모란']","['Sharni Vinson', 'AJ Bowen', 'Joe Swanberg', 'Rob Moran']","['', '', '', '']","['', '', '', '']",['청소년관람불가']
19991044,북 오브 스타스,The Book Of Stars,111,1999,,['미국'],['드라마'],['마이클 마이너'],['Michael Miner'],"['메리 스튜어트 매스터슨', '지나 말론', '딜로이 린도']","['Mary Stuart Masterson', 'Jena Malone', 'Delroy Lindo']","['', '', '']","['', '', '']",[]
19991104,당신과 혹은 당신없이,With Or Without You,93,1999,,['영국'],"['드라마', '멜로/로맨스']",['마이클 윈터바텀'],['Michael Winterbottom'],"['크리스토퍼 에클리스턴', '데블라 키어완', '이반 아탈']","['Christopher Eccleston', 'Dervla Kirwan', 'Yvan Attal']","['', '', '']","['', '', '']",[]
19991084,요정나라 대모험,Faeries,90,1999,,['영국'],"['애니메이션', '어드벤처']",['게리 허스트'],['Gary Hurst'],"['케이트 윈슬렛', '제레미 아이언스', '더그레이 스콧']","['Kate Winslet', 'Jeremy Irons ', 'Dougray Scott']","['', '', '']","['', '', '']",[]
19991079,여자 맘대로,Woman's Own,89,1999,,['러시아'],"['드라마', '멜로/로맨스']",['드미트리 메스히예프'],['Dmitri Meskhiyev'],"['콘스탄틴 카벤스키', '옐레나 사포노바']","['Konstantin Khabensky ', 'Yelena Safonova']","['', '']","['', '']",[]
19991099,"어서와, 만짱","Welcome Back, Man-chan",49,1999,,['일본'],['멜로/로맨스'],['카와모토 타카시'],['Takashi Kawamoto'],[],[],[],[],[]
19991088,어반 메니스,Urban Menace,72,1999,,['미국'],"['액션', '공포(호러)', '스릴러']",['알버트 파이언'],['Albert Pyun'],"['스눕 독', '빅 펀', '아이스 티', '팻 조']","['Snoop Dogg', 'Big Pun', 'Ice-T Tracy Morrow', 'Fat Joe']","['', '', '', '']","['', '', '', '']",[]
19991097,알렉스 행성,Planet Alex,102,1999,,['독일'],['드라마'],['울리 M. 슈펠'],['Uli M. Schuppel'],"['마리 지엘케', '나데스흐다 브레니케', '벤 베커']","['Marie Zielcke', 'Nadeshda Brennicke', 'Ben Becker']","['', '', '']","['', '', '']",[]
19991087,안드레이 아르세네비치의 어떤 하루,One Day In The Life Of Andrei Arsenevitch,55,1999,,['프랑스'],['다큐멘터리'],['크리스 마르케'],['Chris Marker'],"['안드레이 타르코프스키', '마리나 블라디']","['Andrei Tarkovsky', 'Marina Vlady']","['', '']","['', '']",[]
19991081,"안녕, 나의 1948",Children Of The Crusade,105,1999,,['중국'],['기타'],['관후'],['Hu Guan'],[],[],[],[],[]
19991133,조니,Johnny,84,1999,,['캐나다'],['드라마'],['칼 베사이'],['Carl Bessai'],"['휴 딜런', '카이라 하퍼']","['Hugh Dillon', 'Kyra Harper']","['', '']","['', '']",[]
19991138,전사의 후예 2,What Becomes Of The Broken Hearted?,108,1999,,['뉴질랜드'],"['범죄', '드라마', '스릴러']",['이안 먼'],['Ian Mune'],"['테무에라 모리슨', '줄리안 아라한가', '로렌스 마코아르']","['Temuera Morrison', 'Julian Arahanga', 'Lawrence Makoare']","['', '', '']","['', '', '']",['18세관람가']
19991128,저스트 티켓,Just The Ticket,115,1999,,['미국'],"['코미디', '멜로/로맨스']",['리차드 웬크'],['Richard Wenk'],"['앤디 가르시아', '앤디 맥도웰']","['Andy Garcia', 'Andie MacDowell']","['', '']","['', '']",[]
19991127,저스트 룩킹,Just Looking,97,1999,,['미국'],['코미디'],['제이슨 알렉산더'],['Jason Alexander'],"['라이언 메리먼', '피터 오노라티', '그레첸 몰', '패티 루폰']","['Ryan Earl Merriman', 'Peter Onorati', 'Gretchen Mol', 'Patti LuPone']","['', '', '', '']","['', '', '', '']",[]
19991125,자메이카 캅,Third World Cop,98,1999,,['자메이카'],['액션'],['크리스 브라운'],['Chris Browne'],"['칼 브래드쇼', '마크 댄버스']","['Carl Bradshaw', 'Mark Danvers']","['', '']","['', '']",[]
19991131,잃어버린 시간을 찾아서,Time Regained,158,1999,,"['프랑스', '이탈리아']","['드라마', '멜로/로맨스', '전쟁']",['라울 루이즈'],['Raoul Ruiz'],"['까뜨린느 드뇌브', '엠마누엘 베아르', '존 말코비치', '벵상 뻬레']","['Catherine Deneuve', 'Emmanuelle Beart', 'John Malkovich', 'Vincent Perez']","['', '', '', '']","['', '', '', '']",[]
19991124,더싸인 666,Children Of The Corn 666: Isaac's Return,91,1999,,['미국'],"['공포(호러)', '미스터리', '스릴러']",['카리 스코글랜드'],['Kari Skogland'],"['나탈리 램지', '존 프랭클린']","['Natalie Ramsey', 'John Franklin']","['', '']","['', '']",['18세관람가']
19991136,익살의 왕,Burlesk King,109,1999,,['필리핀'],['드라마'],['멜 치옹글로'],['Mel Chionglo'],"['레이몬드 바갓싱', '엘리자베스 오로페사', '체리 파이 피카체']","['Raymond Bagatsing', 'Elizabeth Oropesa', 'Cherry Pie Picache']","['', '', '']","['', '', '']",[]
19991139,이웃집 지휘관,The Carriers Are Waiting,94,1999,,"['프랑스', '벨기에', '스위스']","['코미디', '드라마']",['브누아 마리아즈'],['Benoit Mariage'],"['브누와 뽀엘부르드', '보울리 라너스']","['Benoit Poelvoorde', 'Bouli Lanners']","['', '']","['', '']",[]
19991134,유하,Juha,78,1999,,['핀란드'],['코미디'],['아키 카우리스마키'],['Aki Kaurismaki'],"['사카리 쿠오스마넨', '카티 오우티넨']","['Sakari Kuosmanen', 'Kati Outinen']","['', '']","['', '']",[]
19991129,유태인 청년 레비,Jew-Boy Levi,95,1999,,"['독일', '스위스', '오스트리아 ']",['드라마'],['디디 단쿼트'],['Didi Danquart'],"['브루노 캐토머스', '마르티나 게덱', '에바 마테스', '에바 마테스']","['Bruno Cathomas', 'Martina Gedeck', 'Eva Mattes', 'Eva Mattes']","['', '', '', '']","['', '', '', '']",[]
19991113,워터프루프,Waterproof,95,1999,,['미국'],['드라마'],['배리 버만'],['Barry Berman'],"['버트 레이놀즈', '자넷 뒤부아', '에이프릴 그레이스']","['Burt Reynolds', ""Ja'net DuBois"", 'April Grace']","['', '', '']","['', '', '']",[]
19991116,우리 친구 마틴,"Our Friend, Martin",60,1999,,['미국'],"['애니메이션', '드라마', '가족']","['로버트 브루슈', '빈센조 트리페티']","['Robert Brousseau', 'Vincenzo Trippetti']","['안젤라 바셋', '대니 글로버', '우피 골드버그', '사무엘 L. 잭슨']","['Angela Bassett', 'Danny Glover', 'Whoopi Goldberg', 'Samuel L. Jackson']","['', '', '', '']","['', '', '', '']",[]
19991115,오클라호마,Oklahoma,180,1999,,['영국'],"['뮤지컬', '멜로/로맨스', '서부극(웨스턴)']",['트레버 넌'],['Trevor Nunn'],"['휴 잭맨', '모린 립먼']","['Hugh Jackman', 'Maureen Lipman']","['', '']","['', '']",[]
20048476,부-333,BOO,93,2005,,['미국'],['공포(호러)'],['안소니 C. 페란트'],['Anthony C. Ferrante'],['트리쉬 코엔'],['Trish Coren'],[''],[''],['청소년관람불가']
19991108,오악지왕,The Lord Of Amusement,97,1999,,['홍콩'],['코미디'],['이병광'],['Ping Kwong Lee'],"['오맹달', '오진우', '장가휘', '강흔연']","['Man Tat Ng', 'Francis Ng', 'Nick Cheung Ka Fai', 'Alvina Kong']","['', '', '', '']","['', '', '', '']",[]
20149540,빙봉협: 중생지문,Iceman Cometh 3D,104,2014,20140806,['홍콩'],"['액션', '판타지', '코미디']",['나영창'],['Wing-cheong Law'],"['견자단', '황성의', '임달화']","['Donnie Yen', 'Huang Sheng Yi', 'Simon Yam']","['', '', '']","['', '', '']",['15세이상관람가']
20140301,브로큰 라이프,A BROKEN LIFE,93,2007,,['캐나다'],['드라마'],['닐 쿰스'],['Neil Coombs'],"['톰 시즈모어', '코리 세비어', '그레이스 코사카']","['Tom Sizemore', 'Corey Sevier', 'Grace Kosaka']","['', '', '']","['', '', '']",['15세이상관람가']
20149568,허큘리스,Hercules,98,2014,20140806,['미국'],"['액션', '어드벤처']",['브렛 래트너'],['Brett Ratner'],"['드웨인 존슨', '존 허트', '이안 맥쉐인', '조셉 파인즈', '이리나 샤크', '바바라 팔빈']","['Dwayne Johnson', 'John Hurt', 'Ian McShane', 'Joseph Fiennes', 'Irina Shayk', 'Barbara Palvin']","['', '', '', '', '', '']","['', '', '', '', '', '']","['15세이상관람가', '15세이상관람가']"
19991142,조이 더 킹,Joe The King,93,1999,,['미국'],"['범죄', '드라마']",['프랭크 웨일리'],['Frank Whaley'],"['노아 플레이스', '카렌 영', '존 레귀자모', '발 킬머']","['Noah Fleiss', 'Karen Young', 'John Leguizamo', 'Val Kilmer']","['', '', '', '']","['', '', '', '']",[]
19991140,제로 톨러런스,Zero Tolerance,108,1999,,['스웨덴'],"['스릴러', '액션']",['안데스 닐슨'],['Anders Nilsson'],"['야콥 에크룬드', '피터 앤더슨', '마리 리차드슨']","['Jakob Eklund', 'Peter Andersson', 'Marie Richardson']","['', '', '']","['', '', '']",[]
19991143,입맛에 대한 이야기,Une Affaire De Gout,90,1999,,['프랑스'],"['범죄', '스릴러']",['베르나르 랍'],['Bernard Rapp'],"['장-피에르 로릿', '버나드 지라드', '샤를스 베르링']","['Jean-Pierre Lorit', 'Bernard Giraudeau', 'Charles Berling']","['', '', '']","['', '', '']",[]
19991163,잃어버린 왕국,The Lost Kingdom,98,1999,,['대만'],['다큐멘터리'],['이향수'],['Hsiang-hsiu Lee'],[],[],[],[],[]
19991144,인생이란 무엇인가?,What's Life?,115,1999,,['프랑스'],['드라마'],['프랑수아 뒤페롱'],['Francois Dupeyron'],"['에릭 카라바카', '자크 듀필호', '장 피에르 다루셍', '이자벨 르노']","['Eric Caravaca', 'Jacques Dufilho', 'Jean-Pierre Darroussin', 'Isabelle Renauld']","['', '', '', '']","['', '', '', '']",[]
19991141,"인간의 피부, 짐승의 심장","Skin Of Man, Heart Of Beast",96,1999,,['프랑스'],['드라마'],['엘렌 앙젤'],['Helene Angel'],"['세르쥬 리아부킨', '베르나르드 블랑칸', '파스칼 세르보']","['Serge Riaboukine', 'Bernard Blancan', 'Pascal Cervo']","['', '', '']","['', '', '']",[]
19991172,이스트사이드,Eastside,94,1999,,['미국'],"['드라마', '범죄']",['로레나 데이빗'],['Lorena David'],"['마리오 로페즈', '엘리자베스 보거쉬', '마크 D. 에스피노자']","['Mario Lopez', 'Elizabeth Bogush', 'Mark D. Espinoza']","['', '', '']","['', '', '']",[]
19991147,이상적인 남편,An Ideal Husband,97,1999,,"['영국', '미국']","['코미디', '멜로/로맨스']",['올리버 파커'],['Oliver Parker'],"['케이트 블란쳇', '미니 드라이버', '루퍼트 에버렛', '줄리안 무어']","['Cate Blanchett', 'Minnie Driver', 'Rupert Everett', 'Julianne Moore']","['', '', '', '']","['', '', '', '']",[]
19991161,유시도무,The Island Tales,103,1999,,"['일본', '홍콩', '중국']",['드라마'],['관금붕'],['Stanley Kwan'],"['장지림', '서기', '이가흔', '오사와 타카오', '모모이 카오리']","['Julian Cheung', 'Qi Shu', 'Michelle Reis', 'Takao Osawa', 'Kaori Momoi']","['', '', '', '', '']","['', '', '', '', '']",[]
19991150,유리처럼 투명한,As Light As Glass,91,1999,,['중국'],['드라마'],['시아 강'],[''],[],[],[],[],[]
19991159,웃다 죽기,Dying Of Laughter,113,1999,,['스페인'],['코미디'],['알렉스 드 라 이글레시아'],['Alex De La Iglesia'],"['산티아고 세구라', '알렉스 앵걸로']","['Santiago Segura', 'Alex Angulo']","['', '']","['', '']",[]
20135936,바람,Wish,7,2013,,['한국'],['애니메이션'],['박혜민'],['PARK Hye-min'],[],[],[],[],['전체관람가']
20125887,관점,Viewpoint,7,2011,,['한국'],['애니메이션'],['황보새별'],['HWANGBO Sae-byul'],[],[],[],[],['전체관람가']
20138372,12:00,12:00,3,2012,,['한국'],['애니메이션'],['안신홍'],[''],[],[],[],[],['전체관람가']
20130184,매미가 울었다,The Song of the Moment,14,2012,,['한국'],['애니메이션'],['오지원'],['OH Ji-won'],[],[],[],[],['전체관람가']
19991166,온 보드,On Board,102,1999,,['터키'],['드라마'],['세다르 아카르'],['Serdar Akar'],"['에르칸 칸', '할둔 보이산']","['Erkan Can', 'Haldun Boysan']","['', '']","['', '']",[]
20129946,이코키-로스트,Ikoki-Lost,4,2012,,['한국'],['애니메이션'],['양선우'],['YANG Sun-woo'],[],[],[],[],['전체관람가']
20132993,우당탕탕! 마트 대작전!,Boooom! Mart Operation!,6,2012,,['한국'],['애니메이션'],"['옥한돌', '장희식', '정요셉']","['OCK Han-Dol', 'Jang Hee-Sik', '']",[],[],[],[],['전체관람가']
19991154,오사카 이야기,Osaka Monogatari,119,1999,,['일본'],['드라마'],['이치카와 준'],['Jun Ichikawa'],"['이케와키 치즈루', '사와다 켄지', '다나카 유코']","['Chizuru Ikewaki', 'Kenji Sawada', 'Yuko Tanaka']","['', '', '']","['', '', '']",[]
20140280,티그-태그 서커스,TIG-TAG CIRCUS,5,2013,,['한국'],['애니메이션'],['고영일'],[''],[],[],[],[],['전체관람가']
19991151,오늘부터 시작이야,It All Starts Today,117,1999,,['프랑스'],['드라마'],['베르트랑 타베르니에'],['Bertrand Tavernier'],"['필립 토레톤', '마리아 피타레시', '엠마누엘 베르코']","['Philippe Torreton', 'Maria Pitarresi', 'Emmanuelle Bercot']","['', '', '']","['', '', '']",[]
20149539,크래쉬 랜딩,Crash Landing,88,2005,20140708,['캐나다'],"['액션', '스릴러', '범죄']",['짐 위노스키'],['Jim Wynorski'],"['안토니오 사바토 주니어', '브리안느 데이비스']","['Antonio Sabato Jr.', 'Brianne Davis']","['', '']","['', '']",['15세이상관람가']
19991148,오거스틴 2: 쿵후대왕,"Augustin, King Of Kung-Fu",89,1999,,"['프랑스', '스페인']",['코미디'],['앤 폰테인'],['Anne Fontaine'],"['장만옥', '장 크레티앙 시베르틴 블랑']","['Maggie Cheung', 'Jean-Chretien Sibertin-Blanc']","['', '']","['', '']",[]
19991170,예수의 아들,Jesus' Son,107,1999,,"['미국', '캐나다']",['드라마'],['앨리슨 맥클린'],['Alison Maclean'],"['빌리 크루덥', '사만다 모튼', '데니스 리어리']","['Billy Crudup', 'Samantha Morton', 'Denis Leary']","['', '', '']","['', '', '']",[]
19991153,여인들의 속임수,Women's Wiles,90,1999,,"['모로코', '프랑스', '스위스']",['드라마'],['파리다 벤리야지드'],['Farida Benlyazid'],"['라치드 엘 오우알리', '사미아 아카리오우']","['Rachid El Ouali', 'Samia Akarriou']","['', '']","['', '']",[]
19998506,침묵의 사선,Ambush,123,1999,,['핀란드'],"['전쟁', '드라마']",['올리 사렐라'],['Olli Saarela'],"['피터 프란젠', '이리나 비요크룬드']","['Peter Franzen', 'Irina Bjorklund']","['', '']","['', '']",[]
20098625,엄마는 투명 인간,Invisible Mom,91,1995,,['미국'],"['가족', '코미디', '판타지']",['프레드 올렌 레이'],['Fred Olen Ray'],"['디 윌라스 스톤', '배리 리빙스톤']","['Dee Wallace-Stone', 'Barry Livingston']","['', '']","['', '']",['연소자관람가']
19991167,엄마는 투명 인간 2,Invisible Mom 2,80,1999,,['미국'],"['코미디', '가족', '판타지']",['프레드 올렌 레이'],['Fred Olen Ray'],"['디 윌라스 스톤', '저스틴 버필드', '배리 리빙스톤']","['Dee Wallace-Stone', 'Justin Berfield', 'Barry Livingston']","['', '', '']","['', '', '']",[]
19991193,케이 나인 2,K-911,91,1999,,['미국'],"['액션', '코미디', '범죄']",['찰스 T. 칸가니스'],['Charles T. Kanganis'],"['짐 벨루시', '크리스틴 투치', '제임스 핸디']","['James Belushi', 'Christine Tucci', 'James Handy']","['', '', '']","['', '', '']",[]
19991192,케네디와 나,Kennedy Et Moi,86,1999,,['프랑스'],['코미디'],['샘 카르만'],['Sam Karmann'],"['장-피에르 바크리', '니콜 가르시아', '패트릭 체스네', '샘 카르만']","['Jean-Pierre Bacri', 'Nicole Garcia', 'Patrick Chesnais', 'Sam Karmann']","['', '', '', '']","['', '', '', '']",[]
