movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,nationsNm,genreNm,directors_ko,directors_en,actors_ko,actors_en,cast,castEn,watchGradeNm
20159060,180° 사우스,180° South,86,2010,,['미국'],['다큐멘터리'],['크리스 맬로이'],['Chris Malloy'],[],[],[],[],['12세이상관람가']
19960113,쉘로우 그레이브,Shallow Grave,92,1994,19960316,['영국'],"['드라마', '스릴러']",['대니 보일'],['Danny Boyle'],"['이완 맥그리거', '켄 스탓']","['Ewan McGregor', 'Ken Stott']","['', '']","['', '']",['연소자관람불가']
20090421,룸바,Rumba,77,2008,20090806,"['프랑스', '벨기에']","['코미디', '드라마']","['도미니크 아벨', '피오나 고든', '브루노 로미']","['Dominique Abel', 'Fiona Gordon', 'Bruno Romy']","['도미니크 아벨', '피오나 고든']","['Dominique Abel', 'Fiona Gordon']","['돔', '피오나']","['', '']",['12세이상관람가']
20144881,서유기 : 모험의 시작,Journey to the West: Conquering the Demons,109,2013,20150205,['중국'],"['코미디', '액션', '판타지']","['주성치', '곽자건']","['Stephen Chow', 'Derek Kwok']","['서기', '문장', '황보']","['Qi Shu', 'Wen Zhang', 'Huang Bo']","['', '', '']","['', '', '']",['12세이상관람가']
20134856,첫사랑 팥빙수,Ice Kacang Puppy Love,104,2010,,['말레이시아'],"['멜로/로맨스', '코미디']",['진경상'],[''],"['이심결', '아우']","['Angelica Lee', 'Ah Niu']","['베타', '']","['', '']",['12세이상관람가']
20159026,우란신공,Hungry Ghost Ritual,81,2014,,"['홍콩', '말레이시아']",['공포(호러)'],['장가휘'],['Nick Cheung Ka Fai'],"['장가휘', '유심유']","['Nick Cheung Ka Fai', 'Annie Liu']","['', '']","['', '']",['청소년관람불가']
20129238,별 모양의 얼룩,Star Shaped Stain,29,2012,,['한국'],['드라마'],['홍지영'],['HONG Ji-young'],"['김지영', '이해밀', '임규성', '임소진', '임찬영', '최철웅', '하나리', '한예준', '김연호', '이성욱']","['KIM Ji-young', '', '', '', 'LIM Chan-young', '', '', '', 'KIM Yeon-ho', '']","['지원', '도연', '훈', '미연', '유가족3', '유가족2', '도연 엄마', '샛별유치원 아이들', '유가족1', '샛별유치원 아이들']","['', '', '', '', '', '', '', '', '', '']",[]
20157176,오디세오,Odysseo,80,2015,20151022,['한국'],['공연'],['정성복'],['Jung ‘Myron’ Sung-bok'],[],[],[],[],['전체관람가']
19978679,어머니와 아들,MOTHER AND SON,73,1997,,"['독일', '러시아']",['드라마'],['알렉산더 소쿠로프'],['Aleksandr Sokurov'],[],[],[],[],[]
20157831,모스크바 엘레지,Moscow Elegy,88,1987,,['러시아'],['다큐멘터리'],['알렉산더 소쿠로프'],['Aleksandr Sokurov'],[],[],[],[],[]
20157785,그들이 어떻게 추락하는지 보라,See How They Fall,90,1994,,['프랑스'],['드라마'],['자크 오디아르'],['Jacques Audiard'],"['장-루이 트린티냥', '장 이안', '마티유 카소비츠']","['Jean-Louis Trintignant', 'Jean Yanne', 'Mathieu Kassovitz']","['', '', '']","['', '', '']",['']
20155274,모텔,Motel,79,2015,20151110,['한국'],"['멜로/로맨스', '스릴러', '미스터리']",['이숭환'],['LEE Soong-hwan'],['이은미'],['LEE Eun-mi'],[''],[''],['청소년관람불가']
20060443,미친 시간,Mad Minutes,82,2003,,['한국'],['다큐멘터리'],['이마리오'],['LEE Mario'],['이마리오'],['LEE Mario'],[''],[''],['15세이상관람가']
20028728,러시아 방주,Russian Ark,99,2002,,['러시아'],"['드라마', '판타지']",['알렉산더 소쿠로프'],['Aleksandr Sokurov'],"['세르게이 드레이덴', '마리야 쿠즈넷소바', '레오니드 모즈고보이']","['Sergey Dreyden', 'Mariya Kuznetsova', 'Leonid Mozgovoy']","['', '', '']","['', '', '']",[]
20080733,알렉산드라,Alexandra,95,2007,20080619,['러시아'],['드라마'],['알렉산더 소쿠로프'],['Aleksandr Sokurov'],['갈리나 비쉬네프스카야'],['Galina Vishnevskaya'],['알렉산드라 니콜라에브나'],[''],['전체관람가']
20121827,파우스트,FAUST,140,2011,20121206,['러시아'],['드라마'],['알렉산더 소쿠로프'],['Aleksandr Sokurov'],"['요하네스 자일러', '게오르그 프리드리히', '한나 쉬굴라', '앙뜨완느 모노 주니어', '이솔다 디차우크', '안톤 아다신스키']","['Johannes Zeiler', 'Georg Friedrich', 'Hanna Schygulla', 'Antoine Monot Jr.', 'Isolda Dychauk', 'Anton Adasinsky']","['파우스트', '바그너', '', '', '마가레테 ', '뮐러']","['', '', '', '', '', '']",['청소년관람불가']
20158980,자유의 아들들,Sons of Liberty,94,2013,,['미국'],"['액션', 'SF']",['드류 홀'],['Drew Hall'],"['타머 하산', '키스 데이빗']","['Tamer Hassan', 'Keith David']","['', '']","['', '']",[]
20158979,미래경찰,Narcopolis,95,2014,,['영국'],"['미스터리', 'SF', '스릴러']",['저스틴 트레프간'],['Justin Trefgarne'],"['엘리엇 코완', '에로디 영', '조나단 프라이스']","['Elliot Cowan', 'Elodie Yung', 'Jonathan Pryce']","['', '', '']","['', '', '']",['청소년관람불가']
20141349,기우,Here comes the rain,9,2014,,['한국'],['기타'],['김나영'],['KIM Na-young'],[],[],[],[],[]
20141348,수박,Watermelon,22,2014,,['한국'],['기타'],['이주경'],[''],[],[],[],[],[]
20141346,어떤 오후,Good afternoon,22,2014,,['한국'],['기타'],['김민영'],[''],"['이정비', '강태우']","['LEE Jung-bi', 'KANG Tae-u']","['', '']","['', '']",[]
20148391,너에게,To You,15,2014,,['한국'],['기타'],['조현우'],[''],[],[],[],[],[]
20132207,고양이들,Yellowgreen,21,2013,,['한국'],['드라마'],['서하연'],[''],[],[],[],[],[]
20132210,M104,M104,15,2013,,['한국'],['기타'],['김도연'],[''],[],[],[],[],[]
20121270,토끼인형,The Rabbit Doll,12,2012,,['한국'],['기타'],['김철모'],[''],[],[],[],[],[]
20157833,오리엔탈 엘레지,Oriental Elegy,45,1996,,"['러시아', '일본']",['드라마'],['알렉산더 소쿠로프'],['Aleksandr Sokurov'],[],[],[],[],[]
20148392,팬티도둑,Our trace,33,2014,,['한국'],['드라마'],['김지선'],[''],[],[],[],[],[]
19998846,몰로흐,Moloch,108,1999,,"['독일', '러시아', '일본', '이탈리아', '프랑스']",['드라마'],['알렉산더 소쿠로프'],['Aleksandr Sokurov'],"['옐레나 루파노바', '레오니드 모즈고보이']","['Yelena Rufanova', 'Leonid Mozgovoy']","['', '']","['', '']",[]
20132209,리어카,Handcart,18,2013,,['한국'],['드라마'],['전형식'],['JEON Hyeong-sik'],[],[],[],[],[]
20157834,긴 여정의 엘레지,Elegy of a Voyage,48,2001,,"['프랑스', '러시아', '네덜란드']","['다큐멘터리', '판타지']",['알렉산더 소쿠로프'],['Aleksandr Sokurov'],[],[],[],[],[]
20121269,그늘,The Shade,20,2012,,['한국'],['드라마'],['정현주'],[''],[],[],[],[],[]
20119436,오래된 인력거,My Barefoot Friend,85,2011,20111215,['한국'],['다큐멘터리'],['이성규'],['LEE Seong-gyou'],"['샬림', '마노즈']","['', '']","['', '']","['', '']",['전체관람가']
20011570,황소자리,Taurus,104,2001,,['러시아'],['드라마'],['알렉산더 소쿠로프'],['Aleksandr Sokurov'],"['마리야 쿠즈넷소바', '레오니드 모즈고보이']","['Mariya Kuznetsova', 'Leonid Mozgovoy']","['', '']","['', '']",[]
20154343,에필로그,Epilogue,43,2015,,['한국'],['다큐멘터리'],['이창재'],['LEE Chang-jae'],[],[],[],[],[]
20031067,아버지와 아들,Father And Son,83,2003,,"['러시아', '독일', '이탈리아', '네덜란드']",['드라마'],['알렉산더 소쿠로프'],['Aleksandr Sokurov'],"['안드레이 쉬세티닌', '알렉세이 네지미쉐브']","['Andrei Shchetinin', 'Aleksei Nejmyshev']","['', '']","['', '']",[]
20158203,친구엄마,Buddy’s Mom,101,2015,20151112,['한국'],"['멜로/로맨스', '드라마']",['공자관'],['GONG Ja-gwan'],"['김영삼', '아리', '김해진', '이승용', '안광연', '명지훈']","['', '', '', '', '', '']","['', '', '', '지연애인', '섹남1', '대학교수']","['', '', '', '', '', '']",['청소년관람불가']
20137561,할매-시멘트정원,Granma-Cement Garden,63,2012,20130829,['한국'],['다큐멘터리'],['김지곤'],['KIM Ji-gon'],[],[],[],[],['15세이상관람가']
20126528,할매,Grandma,52,2011,20130829,['한국'],['다큐멘터리'],['김지곤'],['KIM Ji-gon'],[],[],[],[],['15세이상관람가']
20147618,"더러워, 정말",Po karekare ana,28,2014,,['한국'],['기타'],['윤동혁'],['Yun Mo'],[],[],[],[],[]
20147619,의리적 구투,Fight for Justice,22,2014,,['한국'],['기타'],['장준호'],['Jang Junho'],[],[],[],[],[]
20158262,아메리칸 시티즌,The Citizen,99,2012,,['미국'],['드라마'],['샘 카디'],['Sam Kadi'],"['카레드 네버위', '아그네스 브루크너']","['Khaled Nabawy', 'Agnes Bruckner']","['', '']","['', '']",['15세이상관람가']
20158486,쇼킹 오브 데스,ABCs of Death 2,125,2014,,"['미국', '뉴질랜드', '캐나다', '이스라엘', '일본']",['공포(호러)'],"['로드니 에스쳐', '크리스티나 부오지테']","['Rodney Ascher', 'Kristina Buozyte']","['마르티나 가르시아', '앤디 나이맨']","['Martina Garcia', 'Andy Nyman']","['', '']","['', '']",[]
20158749,로드킬,Roadside,81,2013,,['미국'],"['드라마', '공포(호러)', '미스터리']",['에릭 잉글랜드'],['Eric England'],[],[],[],[],['15세이상관람가']
20158748,데스 로드,Scenic Route,82,2013,,['미국'],"['드라마', '스릴러']",['피터 마이클 괴츠'],['Peter Michael Goetz'],"['조쉬 더하멜', '댄 포글러']","['Josh Duhamel', 'Dan Fogler']","['', '']","['', '']",['15세이상관람가']
20155010,슈퍼 스파이: 수상한 임무,Mortadelo and Filemon: Mission Implausible,91,2014,20151015,['스페인'],['애니메이션'],['하비에르 페서'],['Javier Fesser'],[],[],[],[],['전체관람가']
20157705,오퍼레이터,Operator,87,2015,20151119,['미국'],"['범죄', '액션']","['아마리아 올슨', '오빈 올슨']","['Amariah Olson', 'Obin Olson']","['루크 고스', '미샤 바튼']","['Luke Goss', 'Mischa Barton']","['', '']","['', '']",['15세이상관람가']
20157290,앱,App,78,2013,20151119,['네덜란드'],['스릴러'],['바비 보어만스'],['Bobby Boermans'],"['해나 혹스트라', '이시스 카볼렛', '로버트 데 후흐']","['Hannah Hoekstra', 'Isis Cabolet', 'Robert de Hoog']","['', '', '']","['', '', '']",['15세이상관람가']
20155740,아이돌 마스터 무비 : 빛의 저편으로!,THE IDOLM@STER MOVIE,122,2014,20151119,['일본'],['애니메이션'],['니시고리 아츠시'],['Nishigori Atsushi'],[],[],[],[],['전체관람가']
20145258,싯 앤 고,Sit and Go,29,2014,,['한국'],['드라마'],['문정윤'],['MOON Jeong-yun'],"['라경덕', '홍희용', '백승철', '성홍일']","['RA Kyung-deok', '', 'BACK Seung-chul', 'SEONG Hong-il']","['', '', '', '']","['', '', '', '']",['15세이상관람가']
20157292,아스타 라 비스타,Hasta la Vista,113,2011,20151119,['벨기에'],['드라마'],['제프리 엔트호벤'],['Geoffrey Enthoven'],"['질 드 슈리이버', '로브레히 반덴 토렌', '톰 오데나에르']","['Gilles De Schrijver', 'Robrecht Vanden Thoren', 'Tom Audenaert']","['', '', '']","['', '', '']",['15세이상관람가']
20152121,리그레션,Regression,106,2015,20151015,"['스페인', '캐나다']",['스릴러'],['알레한드로 아메나바르'],['Alejandro Amenabar'],"['엠마 왓슨', '에단 호크', '아론 애쉬모어', '데이빗 듈리스', '데본 보스틱']","['Emma Watson', 'Ethan Hawke', 'Aaron Ashmore', 'David Thewlis', 'Devon Bostick']","['안젤라 그레이', '브루스 케너', '', '', '']","['', '', '', '', '']",['15세이상관람가']
20156385,낫 마이 데이,Not My Day,114,2014,20151008,['독일'],"['액션', '코미디']",['피터 쏘워스'],['Peter Thorwarth'],"['모리츠 블라이브트로이', '엑셀 슈타인']","['Moritz Bleibtreu', 'Axel Stein']","['', '']","['', '']",['청소년관람불가']
20158465,셜록홈즈-비밀의 열쇠,Sherlock Holmes,89,2010,20151119,['미국'],"['미스터리', 'SF', '액션']",['레이첼 골덴버그'],['Rachel Goldenberg'],"['벤 사이더', '가레스 데이비드-로이드']","['Ben Syder', 'Gareth David-Lloyd']","['', '']","['', '']",['12세이상관람가']
20155054,더 원 아이 러브,The One I Love,91,2014,20151105,['미국'],"['판타지', '멜로/로맨스']",['찰리 맥도웰'],['Charlie McDowell'],"['마크 듀플라스', '엘리자베스 모스']","['Mark Duplass', 'Elisabeth Moss']","['', '']","['', '']",['15세이상관람가']
20155386,디판,Dheepan,114,2015,20151022,['프랑스'],['드라마'],['자크 오디아르'],['Jacques Audiard'],"['제수타산 안토니타산', '칼리스와리 스리니바산', '클로딘 비나시탐비']","['Jesuthasan Antonythasan', 'Kalieaswari Srinivasan', 'Claudine Vinasithamby']","['', '', '']","['', '', '']",['청소년관람불가']
20156973,당신의 세상은 지금 몇 시?,What's the Time in Your World?,100,2014,20151119,"['프랑스', '이란']",['드라마'],['사피 야즈다니안'],['Safi Yazdanian'],"['레일라 하타미', '알리 모사파']","['Leila Hatami', 'Ali Mosaffa']","['', '']","['', '']",['12세이상관람가']
20155546,애니를 위하여,Decoding Annie Parker,99,2013,20151022,['미국'],['드라마'],['스티븐 번스타인'],['Steven Bernstein'],"['사만다 모튼', '헬렌 헌트', '아론 폴', '매기 그레이스', '앨리스 이브']","['Samantha Morton', 'Helen Hunt', 'Aaron Paul', 'Maggie Grace', 'Alice Eve']","['', '', '', '', '']","['', '', '', '', '']",['청소년관람불가']
20155536,경계의 저편 : I'LL BE HERE -미래편-,BEYOND THE BOUNDARY – I'LL BE HERE - FUTURE,90,2015,20151008,['일본'],"['애니메이션', '판타지', '액션', '멜로/로맨스']",['이시다테 타이치'],['Taichi Ishidate'],"['타네다 리사', '켄', '치하라 미노리']","['Risa Taneda', 'Kenn', 'Minori Chihara']","['', '', '']","['', '', '']",['12세이상관람가']
20155738,5 투 7,5 to 7,96,2014,20151119,['미국'],"['코미디', '멜로/로맨스']",['빅터 레빈'],['Victor Levin'],"['안톤 옐친', '베레니스 말로에', '올리비아 썰비']","['Anton Yelchin', 'Berenice Marlohe', 'Olivia Thirlby']","['', '', '']","['', '', '']",['15세이상관람가']
20122869,조금씩 지워가는 꿈,In Your Absence,15,2012,,['한국'],['드라마'],['김재항'],"['KIM, Jae-hang']",[],[],[],[],[]
20122062,키다리 아가씨,Miss Longlegs,21,2012,,['한국'],['드라마'],['윤모'],['YUN Mo'],"['김주연', '황민아']","['KIM Ju-yeon', 'HWANG Min-a']","['', '']","['', '']",[]
20111492,지하로,Go Underground,20,2011,,['한국'],"['드라마', '코미디']",['이진호'],['LEE Jin-ho'],"['김윤태', '고기혁']","['KIM Yun-tae', 'GO Gi-hyeok']","['청년', '아저씨']","['Young Guy', 'Old Man']",['']
20122499,화의전이,The Heat Transfer,5,2011,,['한국'],"['코미디', '애니메이션']",['신재영'],"['SHIN, Jae-young']",[],[],[],[],[]
20111004,다슬이,Lovable,86,2011,20111124,['한국'],"['드라마', '가족']",['박철순'],['PARK Chul-soon'],"['유해정', '김송일', '송주영', '송혁조', '최도영', '전혜선', '김정한', '주부진']","['YOO Hae-jeong', '', '', 'SONG Hyuk-jo', '', '', '', 'JU Bu-jin']","['', '삼촌', '오징어건조장 아줌마', '전파상주인1', '전파상주인2 ', '애기엄마', '전기기사 ', '']","['', 'Uncle', '', '', '', '', '', '']",['전체관람가']
20122079,캠퍼스의 봄,Spring on Campus,26,2012,,['한국'],['드라마'],['안승혁'],['AHN Seung-hyuk'],"['김창환', '김영아']","['KIM Chang-hwan', 'KIM Young-ah']","['', '']","['', '']",[]
20126067,삶의 향기,Scent of Life,17,2012,,['한국'],['드라마'],['김준성'],['KIM Joon-sung'],['박인환'],['PARK In-hwan'],['종환'],['Jong-hwan'],[]
20120042,파리지옥,The Venus + Flytrap,19,2012,,['한국'],"['스릴러', '드라마']",['윤성준'],['YOON Sung-jun'],"['노승탁', '정하린']","['NOH Seung-tak', '']","['동완', '미진']","['Dong-wan', 'Mi-jin']",['']
20120043,꽁치,Mackerel,17,2012,,['한국'],"['가족', '드라마']",['이설희'],['LEE Seol-hee'],['고기혁'],['GO Gi-hyeok'],['아빠'],['Daddy'],['']
20154968,내가 어때섷ㅎㅎ,WHAT'S WRONG WITH ME? K K,13,2015,,['한국'],['기타'],['정가영'],['JEONG Ga-young'],[],[],[],[],[]
20070510,사모안 웨딩,Samoan Wedding,97,2006,20071019,['뉴질랜드'],"['코미디', '멜로/로맨스']",['크리스 그래험'],['Chris Graham'],"['오스카 나이틀리', '이아헤토 아 히']","['Oscar Kightley', 'Iaheto Ah Hi']","['오스카 카이틀리 (Oscar Kightley) 앨버트 ', '스탠리']","['', '']",['15세이상관람가']
20154492,마이 스키니 시스터,My Skinny Sister,95,2015,,['스웨덴'],['기타'],['산나 렌켄'],['Sanna Lenken'],[],[],[],[],[]
20147587,침입자,Intruder,28,2014,,['한국'],['드라마'],['박근범'],['PARK Geun-buem'],[],[],[],[],[]
20150442,어디가도 잘 살 사람,Weeds,18,2015,,['한국'],['드라마'],['권항'],['KWON Hang'],[],[],[],[],[]
20070486,이장호의 외인구단,Lee Jang-ho's Baseball Team,125,1986,19860802,['한국'],['드라마'],['이장호'],['LEE Jang-ho'],"['안성기', '최재성', '이보희', '맹상훈', '이기영']","['AHN Sung-ki', 'CHOI Jae-sung', 'LEE Bo-hee', 'MAENG Sang-hun', 'LEE Ki-young']","['감독, 손병호', '오혜성', '엄지', '마동탁', '']","['', '', '', '', '']",['국민학생관람불가']
20156869,갈리폴리 상륙작전,Son Mektup: Last Letter from Gallipoli,122,2015,20151112,['터키'],"['전쟁', '액션', '드라마']",['오잔 에렌'],['Ozhan Eren'],"['탄셀 온겔', '네스린 카바자드']","['Tansel Ongel', 'Nesrin Cavadzade']","['', '']","['', '']",['12세이상관람가']
20158427,인터뷰 프로젝트-놀림픽,Interview Project-Nolympics,42,2015,,['한국'],['다큐멘터리'],"['미영', '곽재혁']","['MI Young', 'KWAK Jae-hyeok']",[],[],[],[],[]
20152263,안티고네,Antigone,95,2015,,['한국'],"['드라마', '사극', '기타']","['강억석', '박서연', '김성범']","['KANG Eok-seok', 'PARK Seo-yeon', 'KIM Sung-pum']",[],[],[],[],[]
20152141,들리지 않은 세상에서 가장 아름다운 소리,The Most Beautiful Sound in the World that can't be Heard,20,2015,,['한국'],['기타'],"['이혜성', '이송주']","['LEE Hye-seong', 'LEE Song-ju']",[],[],[],[],[]
20152127,수능 전夜,Night Before the Exam,8,2015,,['한국'],['기타'],['이재현'],['LEE Jae-hyun'],[],[],[],[],[]
20152126,곧 휴가,The Age of Innocence,5,2015,,['한국'],['기타'],['박지우'],['Park Ji-woo'],[],[],[],[],[]
20152123,아름다운 10대를 보내기 위한 가장 아름다운 방법,Teenager,7,2015,,['한국'],['기타'],['진승완'],['JIN Seung-wan'],[],[],[],[],[]
20152122,변기에서 휴지까지,Toilet,7,2015,,['한국'],['기타'],['한지오'],['HAN Ji-oh'],[],[],[],[],[]
20152075,더 스크립,The Script,21,2015,,"['한국', '미국']",['드라마'],['박창현'],['PARK Chang-hyun'],[],[],[],[],[]
