movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,nationsNm,genreNm,directors_ko,directors_en,actors_ko,actors_en,cast,castEn,watchGradeNm
20021029,사각지대,Blind Spot,88,2002,,['기타'],['드라마'],['한나 안토니아 우식 슬랙'],['Hanna Antonina Wojcik-Slak'],[],[],[],[],[]
19828018,빈센트,Vincent,6,1982,,['미국'],['드라마'],['팀 버튼'],['Tim Burton'],[],[],[],[],[]
20041210,빈센트,Vinzent,95,2004,,['독일'],"['공포(호러)', '미스터리']",['아야시'],['Ayassi'],"['데틀레프 보세', '안나 탈바흐', '토마스 베스트버터', '카린 발', '벤드 토버']","['Detlef Bothe', 'Anna Thalbach', 'Thomas Bestvater', 'Karin Baal', 'Bernd Tauber']","['', '', '', '', '']","['', '', '', '', '']",[]
19840041,소명,Holy Mission,102,1984,19840616,['한국'],['드라마'],['최인현'],[''],"['신성일', '최일', '안진수']","['SHIN Seong-il', '', 'AN Jin-soo ']","['', '', '']","['', '', '']",['연소자관람가']
19990386,이노센스,Lured Innocence,96,1998,20000212,['미국'],"['미스터리', '스릴러']",['가와사키 기쿠오'],['Kawasaki Kikuo'],"['데니스 호퍼', '마리 셀튼']","['Dennis Hopper', '']","['릭 챔버', '엘시 타운센드']","['', '']",['18세관람가']
19990115,캐릭터,Character,124,1997,19990116,['네덜란드'],['드라마'],['마이크 반 디엠'],['Mike Van Diem'],"['얀 데클레흐', '페자 반 휴에트', '베티 셔만']","['Jan Decleir', 'Fedja van Huet', '']","['', '', '']","['', '', '']",['12세 미만인 자는 관람할 수 없는 등급']
20122268,2월,february,,,,['한국'],"['가족', '드라마']","['박성림', '최성윤']","['Park Sung-lim', 'Choe Seong-yun']",['제정경'],[''],['소녀'],[''],[]
20122240,빛나리,To be Sunshine,20,2010,,['한국'],"['가족', '드라마']",['김진미'],[''],['구승현'],['KOO Seung-hyun'],[''],[''],['']
20111493,떠날 수 없는,Can't Go Up There,19,2011,,['한국'],['드라마'],['윤영우'],['YOON Young-woo'],['남태부'],['NAM Tae-boo'],['덩치 후임'],[''],['']
20070253,제9중대,The 9th Company,139,2005,20070913,"['러시아', '우크라이나', '핀란드']","['액션', '드라마', '전쟁']",['표도르 본다르추크'],['Fyodor Bondarchuk'],"['아서 스몰랴니노프', '알렉세이 차도프']","['Artur Smolyaninov ', 'Aleksei Chadov']","['류타예프 ', '바라비 ']","['', '']",['15세이상관람가']
20070491,미남이시네요,You Are So Beautiful,98,2005,20070921,['프랑스'],"['코미디', '드라마', '멜로/로맨스']",['이사벨 머걸트'],['Isabelle Mergault'],"['미셀 블랑', '메디아 마리네스쿠']","['Michel Blanc', 'Medeea Marinescu']","['', '']","['', '']",['12세이상관람가']
20113483,마이 백 페이지,My Back Pages,142,2011,20120315,['일본'],['드라마'],['야마시타 노부히로'],['Nobuhiro Yamashita'],"['츠마부키 사토시', '마츠야마 켄이치', '이시바시 안나']","['Satoshi Tsumabuki', 'Kenichi Matsuyama', 'Ishibashi Anna']","['', '', '']","['', '', '']",['15세이상관람가']
19991043,브라더후드,Brotherhood Of Murder,91,1999,,['미국'],['드라마'],['마틴 벨'],['Martin Bell'],"['윌리엄 볼드윈', '피터 갤러거', '켈리 린치']","['William Baldwin', 'Peter Gallagher', 'Kelly Lynch']","['', '', '']","['', '', '']",[]
20121926,브라더후드,True Justice Brotherhood,90,2011,,['미국'],['액션'],['웨인 로즈'],['Wayne Rose'],"['스티븐 시걸', '워렌 크리스티']","['Steven Seagal', 'Warren Christie']","['케인', '라드너']","['', '']",['15세이상관람가']
20080760,불안한 동거,Scrambled Beer,88,2006,,['칠레'],['드라마'],['크리스토발 발데라마'],['Cristobal Valderrama'],[],[],[],[],['']
