movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,nationsNm,genreNm,directors_ko,directors_en,actors_ko,actors_en,cast,castEn,watchGradeNm
20080774,신트라의 날들,Days in Sintra,90,2008,,['브라질'],['다큐멘터리'],['파울라 가이탄'],['Paula Gaitan'],"['파울라 가이탄', '글라우버 로샤']","['Paula Gaitan', 'Glauber Rocha']","['', '']","['', '']",[]
20080781,안달루시아,Andalucia,90,2008,,['프랑스'],['드라마'],['알랭 고미'],['Alain Gomis'],"['사미르 구에스미', '델피네 징']","['Samir Guesmi', 'Delphine Zingg']","['', '']","['', '']",[]
20080868,스퀴즈박스!,Squeezebox!,91,2008,,['미국'],['다큐멘터리'],"['자크 셰퍼', '스티븐 사포리토']","['Zach Shaffer', 'Steven Saporito']",[],[],[],[],[]
20113824,"남겨진 미래, 남극",South Pole: Future Remained,76,2010,,['한국'],['다큐멘터리'],['신언훈'],[''],[],[],[],[],['전체관람가']
20136055,에이지 오브 더 드래곤,Age of the Dragons,92,2011,,['미국'],"['액션', 'SF', '스릴러', '판타지']",['라이언 리틀'],['Ryan Little'],"['대니 글로버', '비니 존스', '코리 세비어']","['Danny Glover', 'Vinnie Jones', 'Corey Sevier']","['아햅 ', '스터브 ', '이쉬마엘 ']","['', '', '']",['12세이상관람가']
19950021,검으나 땅에 희나 백성,The people in white,111,1995,19971206,['한국'],['드라마'],['배용균'],['BAE Yong-kyoon'],"['전규수', '이덕화']","['CHUN Kyu-soo', 'LEE Duk-Hwa']","['', '']","['', '']",['연소자관람가']
19970023,꽃을 든 남자,Man with Flowers,100,1997,19971108,['한국'],['멜로/로맨스'],['황인뢰'],['HWANG In-roi'],"['김승우', '김진만', '이명숙', '허준호', '심혜진', '윤예희', '서범식', '김강일']","['KIM Seung-woo', 'KIM Jin-man', 'LEE Myung-sook', 'HUH Joon-ho', 'SHIM Hye-jin', 'YUN Ye-hui', 'SEO-Beom-sik', 'KIM Kang-il']","['', '조용필', '달라 아줌마 역', '', '', '정경', '타이슨 부하', '술집 소동 남자']","['', '', '', '', '', '', '', '']",['연소자관람불가']
19970236,고스트파트너,Ghost with Driver,78,1996,19970913,['프랑스'],['코미디'],['제라르 오우리'],['Gerard Oury'],"['필립 느와레', '제라르 쥐노']","['Philippe Noiret', 'Gerard Jugnot']","['', '']","['', '']",['고등학생이상관람가']
20000140,극속전설,The Regend of Speed,91,1999,20000415,['홍콩'],['액션'],['유위강'],['LAU Andrew'],"['정이건', '장백지']","['Ekin Cheng', 'Cecilia Cheung']","['스카이', '낸시']","['', '']",['12세관람가']
20000099,그림속 나의 마을,Village of Dreams,112,1995,20000219,['일본'],['드라마'],['히가시 요이치'],['Yoichi Higashi'],['하라다 미에코'],['Mieko Harada'],['쌍둥이 어머니'],[''],['전체관람가']
20000315,그린치,How The Grinch Stole Chrismas,104,2000,20001215,['미국'],"['코미디', '드라마', '가족']",['론 하워드'],['Ron Howard'],"['짐 캐리', '몰리 섀넌']","['Jim Carrey', 'Molly Shannon']","['그린치', '베티 루 후']","['', '']",['전체관람가']
20000221,굿바이 러버,Goodbye Lover,102,1999,20000826,['미국'],"['범죄', '스릴러', '코미디']",['롤랑 조페'],['Roland Joffe'],"['패트리시아 아퀘트', '더못 멀로니']","['Patricia Arquette', 'Dermot Mulroney']","['산드라', '제이크']","['', '']",['18세관람가']
20000265,결전,The Duel,108,1999,20001014,['홍콩'],"['액션', '어드벤처', '판타지', 'SF']",['유위강'],['LAU Andrew'],"['유덕화', '조미', '정이건']","['Andy Lau', 'Vicki Zhao Wei', 'Ekin Cheng']","['엽고성', '비봉공주', '서문취설']","['', '', '']",['15세관람가']
20080915,카핀,The Coffin,98,2008,,['태국'],['공포(호러)'],['에카차이 우에크롱탐'],['Ekachai Uekrongtham'],"['아난다 에버링엄', '막문위']","['Ananda Everingham', 'Karen Mok']","['', '']","['', '']",['15세이상관람가']
